Job,nodes,ncpus,walltime,qtime,rtime
2087377.vm-pbs,1,1,60:00:00,0:0:1,0:4:18
2070088.vm-pbs,1,1,96:00:00,0:47:52,0:40:7
2091642.vm-pbs,1,1,60:00:00,0:6:27,0:4:1
2089750.vm-pbs,1,1,60:00:00,0:3:55,0:5:3
2088181.vm-pbs,1,1,96:00:00,0:0:1,0:34:31
2068031.vm-pbs,1,12,72:00:00,0:0:3,16:2:53
2093245.vm-pbs,1,1,96:00:00,1:50:29,1:48:6
2092395.vm-pbs,1,1,60:00:00,0:4:11,0:6:8
2069758.vm-pbs,1,1,96:00:00,0:43:23,0:40:25
2090818.vm-pbs,1,1,60:00:00,0:6:10,0:4:1
2089465.vm-pbs,1,1,60:00:00,0:6:3,0:1:24
2081485.vm-pbs,1,1,60:00:00,0:0:1,0:1:43
2090762.vm-pbs,1,1,48:00:00,0:0:1,17:32:14
2092065.vm-pbs,1,1,60:00:00,0:3:39,0:5:0
2087645.vm-pbs,1,1,96:00:00,0:0:1,0:40:3
2090833.vm-pbs,1,1,60:00:00,0:5:58,0:1:10
2090262.vm-pbs,1,1,60:00:00,0:3:25,0:19:45
2085333.vm-pbs,1,1,60:00:00,0:0:1,0:7:8
2074262.vm-pbs,1,1,96:00:00,0:20:49,1:0:20
2069221.vm-pbs,1,1,01:00:00,0:0:0,0:2:1
2089052.vm-pbs,1,1,60:00:00,0:0:1,0:19:12
2071114.vm-pbs,1,1,48:00:00,0:0:1,41:58:48
2086937.vm-pbs,1,1,96:00:00,0:0:27,0:39:42
2073814.vm-pbs,1,1,96:00:00,0:13:52,1:3:5
2087226.vm-pbs,1,1,60:00:00,0:0:1,0:5:55
2092178.vm-pbs,1,1,60:00:00,0:4:36,0:6:12
2082332.vm-pbs,1,1,60:00:00,0:0:1,0:1:39
2090747.vm-pbs,1,1,60:00:00,0:5:45,0:4:30
2074157.vm-pbs,1,1,60:00:00,0:38:35,1:12:46
2090811.vm-pbs,1,1,60:00:00,0:6:6,0:20:44
2090556.vm-pbs,1,1,60:00:00,0:5:14,0:6:16
2087716.vm-pbs,1,1,96:00:00,0:0:1,0:39:16
2084696.vm-pbs,1,1,60:00:00,0:0:1,0:4:29
2091361.vm-pbs,1,1,60:00:00,0:6:58,0:4:22
2073859.vm-pbs,1,1,96:00:00,0:5:23,1:5:16
2071687.vm-pbs,1,1,01:00:00,0:0:15,0:0:21
2090417.vm-pbs,1,1,60:00:00,0:3:9,0:20:47
2073648.vm-pbs,1,1,96:00:00,0:18:57,1:1:33
2072933.vm-pbs,1,1,96:00:00,0:0:16,1:1:39
2093519.vm-pbs,1,1,60:00:00,0:4:23,0:2:24
2089958.vm-pbs,1,1,60:00:00,0:7:44,0:1:16
2076844.vm-pbs,1,1,96:00:00,0:26:8,0:21:37
2070478.vm-pbs,1,1,96:00:00,0:0:0,0:48:49
2086087.vm-pbs,1,1,96:00:00,0:7:21,0:44:46
2072445.vm-pbs,1,1,01:00:00,0:19:13,0:6:11
2081359.vm-pbs,1,1,01:00:00,0:0:2,0:16:1
2092221.vm-pbs,1,1,60:00:00,0:3:52,0:21:50
2092817.vm-pbs,1,1,60:00:00,0:3:53,0:3:23
2093044.vm-pbs,1,1,60:00:00,0:7:7,0:7:16
2071266.vm-pbs,1,1,60:00:00,0:0:1,8:22:4
2068775.vm-pbs,1,1,05:00:00,0:19:44,2:33:20
2076902.vm-pbs,1,1,96:00:00,0:51:41,0:21:2
2092291.vm-pbs,1,1,60:00:00,0:7:7,0:4:47
2070458.vm-pbs,1,1,96:00:00,0:9:14,0:43:55
2086588.vm-pbs,1,1,96:00:00,0:0:0,0:35:11
2073908.vm-pbs,1,1,96:00:00,0:0:2,1:2:16
2086623.vm-pbs,1,1,60:00:00,0:0:1,0:3:22
2085217.vm-pbs,1,1,60:00:00,0:0:1,0:2:49
2090296.vm-pbs,1,1,60:00:00,0:4:14,0:20:25
2070530.vm-pbs,1,1,96:00:00,0:0:0,0:43:32
2070652.vm-pbs,1,1,96:00:00,0:0:0,0:36:55
2092738.vm-pbs,1,1,60:00:00,0:4:51,0:2:46
2070387.vm-pbs,1,1,96:00:00,0:0:2,0:39:13
2087015.vm-pbs,1,1,60:00:00,0:0:1,0:7:13
2077097.vm-pbs,1,1,60:00:00,0:0:1,0:0:12
2093509.vm-pbs,1,1,60:00:00,0:4:11,0:23:23
2086017.vm-pbs,1,1,60:00:00,0:0:0,0:4:59
2085767.vm-pbs,1,1,60:00:00,0:0:1,0:4:9
2087665.vm-pbs,1,1,96:00:00,0:0:0,0:36:45
2070428.vm-pbs,1,1,96:00:00,0:1:22,0:37:25
2083914.vm-pbs,1,1,60:00:00,0:0:1,0:0:36
2068995.vm-pbs,1,1,60:00:00,0:0:1,7:59:32
2091181.vm-pbs,1,1,60:00:00,0:7:0,0:4:49
2092897.vm-pbs,1,1,60:00:00,0:4:12,0:23:22
2082781.vm-pbs,1,1,60:00:00,0:0:17,0:1:9
2089702.vm-pbs,1,1,60:00:00,0:2:13,0:5:35
2086677.vm-pbs,1,1,60:00:00,0:0:2,0:5:36
2086063.vm-pbs,1,1,60:00:00,0:0:1,0:3:51
2093379.vm-pbs,1,1,60:00:00,0:6:23,0:21:37
2071435.vm-pbs,1,12,168:00:00,8:1:26,0:11:57
2067878.vm-pbs,1,1,60:00:00,0:0:1,7:57:48
2091689.vm-pbs,1,1,60:00:00,0:3:43,0:4:9
2072868.vm-pbs,1,1,96:00:00,0:0:0,1:2:21
2086406.vm-pbs,1,1,60:00:00,0:0:1,0:5:4
2094864.vm-pbs,1,1,60:00:00,0:0:1,0:27:5
2087148.vm-pbs,1,1,60:00:00,0:0:1,0:7:14
2072624.vm-pbs,1,1,96:00:00,0:16:5,1:6:8
2085270.vm-pbs,1,1,60:00:00,0:0:1,0:1:7
2075606.vm-pbs,1,1,01:00:00,0:44:39,0:44:1
2070468.vm-pbs,1,1,96:00:00,0:0:0,0:43:3
2087490.vm-pbs,1,1,96:00:00,0:0:2,0:56:31
2089624.vm-pbs,7,7,300:00:00,0:0:1,20:4:4
2074141.vm-pbs,1,1,60:00:00,0:30:19,6:32:7
2094108.vm-pbs,1,1,60:00:00,0:0:1,0:22:19
2089730.vm-pbs,1,1,60:00:00,0:4:17,0:1:43
2088269.vm-pbs,1,1,96:00:00,0:0:1,0:39:18
2093145.vm-pbs,1,1,60:00:00,0:4:22,0:5:15
2087647.vm-pbs,1,1,96:00:00,0:0:1,0:40:3
2074351.vm-pbs,1,1,96:00:00,0:0:0,1:15:19
2094225.vm-pbs,1,1,60:00:00,0:0:1,0:20:15
2081823.vm-pbs,1,1,01:00:00,0:14:55,0:8:28
2073872.vm-pbs,1,1,96:00:00,0:5:8,1:0:3
2082183.vm-pbs,1,1,60:00:00,0:0:1,0:1:19
2081198.vm-pbs,1,1,60:00:00,0:0:0,0:1:25
2068807.vm-pbs,1,1,05:00:00,2:33:48,2:34:30
2073813.vm-pbs,1,1,96:00:00,0:13:4,0:59:3
2081495.vm-pbs,1,1,60:00:00,0:0:0,0:1:30
2068013.vm-pbs,1,8,168:00:00,0:1:55,0:9:14
2089203.vm-pbs,1,1,60:00:00,0:0:0,0:21:51
2084302.vm-pbs,1,1,96:00:00,0:0:1,0:18:59
2090281.vm-pbs,1,1,60:00:00,0:4:9,0:2:10
2074712.vm-pbs,1,1,01:00:00,0:1:17,0:0:2
2069570.vm-pbs,1,12,168:00:00,0:2:6,0:4:23
2073801.vm-pbs,1,1,96:00:00,0:0:22,1:12:9
2072606.vm-pbs,1,1,96:00:00,0:14:10,1:8:5
2084597.vm-pbs,1,1,96:00:00,0:0:1,0:44:12
2089765.vm-pbs,1,1,60:00:00,0:6:39,0:5:2
2068514.vm-pbs,1,8,168:00:00,0:0:0,0:11:34
2090098.vm-pbs,1,8,168:00:00,0:14:31,0:13:27
2085835.vm-pbs,1,1,60:00:00,0:0:4,0:5:37
2085797.vm-pbs,1,1,60:00:00,0:0:1,0:6:1
2072358.vm-pbs,1,1,01:00:00,0:2:51,0:7:33
2089512.vm-pbs,1,1,60:00:00,0:4:52,0:20:57
2089384.vm-pbs,1,1,60:00:00,0:0:1,0:16:24
2087244.vm-pbs,1,1,60:00:00,0:0:1,0:3:21
2075541.vm-pbs,1,1,01:00:00,0:0:1,0:48:35
2081200.vm-pbs,1,1,60:00:00,0:0:0,0:1:25
2093403.vm-pbs,1,1,60:00:00,0:6:55,0:20:42
2087093.vm-pbs,1,1,60:00:00,0:0:1,0:5:0
2089695.vm-pbs,1,1,60:00:00,0:2:14,0:20:59
2083070.vm-pbs,1,1,60:00:00,0:0:0,0:0:34
2087898.vm-pbs,1,1,96:00:00,0:0:0,0:37:13
2077080.vm-pbs,1,1,60:00:00,0:0:1,0:0:27
2085828.vm-pbs,1,1,60:00:00,0:0:0,0:1:22
2083938.vm-pbs,1,1,96:00:00,0:2:46,0:21:19
2093344.vm-pbs,1,1,60:00:00,0:5:12,0:28:8
2077084.vm-pbs,1,1,60:00:00,0:0:0,0:0:25
2088502.vm-pbs,1,1,00:02:00,0:0:1,0:1:4
2074454.vm-pbs,1,1,60:00:00,1:26:36,0:37:13
2091421.vm-pbs,1,1,60:00:00,0:4:53,0:4:59
2088513.vm-pbs,1,1,01:00:00,0:0:2,0:0:16
2094873.vm-pbs,1,1,60:00:00,0:0:1,0:28:21
2091817.vm-pbs,1,1,60:00:00,0:4:54,0:6:10
2092286.vm-pbs,1,1,60:00:00,0:6:21,0:6:48
2085304.vm-pbs,1,1,60:00:00,0:0:1,0:1:40
2088797.vm-pbs,1,1,01:00:00,0:44:17,0:45:24
2084835.vm-pbs,1,1,60:00:00,0:0:1,0:1:15
2093629.vm-pbs,1,1,60:00:00,0:5:18,0:3:41
2095331.vm-pbs,1,1,60:00:00,0:0:4,0:26:20
2068143.vm-pbs,1,1,60:00:00,0:0:1,8:14:41
2072136.vm-pbs,1,1,60:00:00,0:0:1,1:12:12
2071634.vm-pbs,1,1,60:00:00,0:0:1,8:22:39
2094028.vm-pbs,1,1,60:00:00,0:0:0,0:22:18
2080916.vm-pbs,1,1,96:00:00,0:0:54,0:20:24
2084629.vm-pbs,1,1,96:00:00,1:37:22,0:42:18
2095056.vm-pbs,1,1,60:00:00,0:0:1,0:27:39
2077077.vm-pbs,1,1,60:00:00,0:0:1,0:0:27
2091684.vm-pbs,1,1,60:00:00,0:2:46,0:5:20
2093702.vm-pbs,1,1,60:00:00,0:4:47,0:23:37
2072812.vm-pbs,1,1,60:00:00,0:25:24,8:21:50
2069016.vm-pbs,1,1,60:00:00,0:0:1,8:19:3
2069025.vm-pbs,1,1,60:00:00,0:0:1,8:21:25
2079779.vm-pbs,1,1,60:00:00,0:0:1,0:0:19
2079768.vm-pbs,1,1,60:00:00,0:0:2,0:0:43
2090429.vm-pbs,1,1,60:00:00,0:3:14,0:4:27
2081039.vm-pbs,1,1,60:00:00,0:0:1,0:1:34
2071932.vm-pbs,1,8,24:00:00,3:48:57,10:45:9
2091708.vm-pbs,1,1,60:00:00,0:5:1,0:6:7
2073530.vm-pbs,1,1,01:00:00,0:26:24,0:7:9
2087449.vm-pbs,1,1,60:00:00,0:0:1,0:6:57
2071336.vm-pbs,1,1,60:00:00,0:0:1,1:29:57
2094685.vm-pbs,1,1,60:00:00,0:0:1,0:24:26
2090974.vm-pbs,1,1,60:00:00,0:0:1,0:2:28
2091197.vm-pbs,1,1,60:00:00,0:6:29,0:6:26
2086525.vm-pbs,1,1,60:00:00,0:0:1,0:2:53
2091683.vm-pbs,1,1,60:00:00,0:2:36,0:5:30
2091258.vm-pbs,1,1,60:00:00,0:3:20,0:21:5
2068002.vm-pbs,1,1,10:00:00,0:0:1,0:4:56
2094074.vm-pbs,1,1,60:00:00,0:0:1,0:19:29
2089604.vm-pbs,1,1,60:00:00,0:6:58,0:2:3
2069430.vm-pbs,1,1,00:01:30,0:0:0,0:0:34
2082656.vm-pbs,1,1,60:00:00,0:0:1,0:1:7
2068426.vm-pbs,1,8,168:00:00,0:0:3,0:8:3
2069271.vm-pbs,1,1,60:00:00,0:0:1,8:26:21
2073042.vm-pbs,1,1,96:00:00,0:0:1,1:4:43
2091755.vm-pbs,1,1,60:00:00,0:7:20,0:7:16
2085232.vm-pbs,1,1,60:00:00,0:0:1,0:5:3
2084420.vm-pbs,1,1,96:00:00,0:0:0,0:17:58
2084822.vm-pbs,1,1,60:00:00,0:0:1,0:2:29
2085648.vm-pbs,1,1,60:00:00,0:0:1,0:3:25
2086867.vm-pbs,1,1,60:00:00,0:0:1,0:3:35
2090094.vm-pbs,1,1,60:00:00,0:2:16,0:6:6
2091089.vm-pbs,1,1,60:00:00,0:4:55,0:20:12
2093857.vm-pbs,1,1,60:00:00,0:4:52,0:22:4
2084993.vm-pbs,1,1,60:00:00,0:0:1,0:2:50
2090395.vm-pbs,1,1,60:00:00,0:3:56,0:2:56
2085961.vm-pbs,1,1,60:00:00,0:0:1,0:2:19
2068761.vm-pbs,1,1,05:00:00,0:0:0,2:33:5
2091764.vm-pbs,1,1,60:00:00,0:7:27,0:5:30
2091123.vm-pbs,1,1,60:00:00,0:5:52,0:6:47
2083181.vm-pbs,1,1,60:00:00,0:0:15,0:1:25
2083643.vm-pbs,1,1,60:00:00,0:0:1,0:0:39
2071327.vm-pbs,1,1,60:00:00,0:0:1,1:29:57
2069513.vm-pbs,1,1,48:00:00,0:0:0,33:3:20
2086191.vm-pbs,1,1,60:00:00,0:0:1,0:2:34
2087286.vm-pbs,1,1,96:00:00,0:0:1,0:49:20
2084307.vm-pbs,1,1,96:00:00,0:0:1,0:18:3
2085831.vm-pbs,1,1,60:00:00,0:0:1,0:6:8
2073772.vm-pbs,1,1,60:00:00,1:51:54,1:9:40
2077088.vm-pbs,1,1,60:00:00,0:0:0,0:0:20
2046638.vm-pbs,1,24,480:00:00,39:50:35,81:37:14
2094550.vm-pbs,1,1,60:00:00,0:0:1,0:27:58
2094540.vm-pbs,1,1,60:00:00,0:0:1,0:25:8
2084588.vm-pbs,1,1,96:00:00,0:0:1,0:44:13
2094275.vm-pbs,1,1,60:00:00,0:0:2,0:24:6
2079765.vm-pbs,1,1,60:00:00,0:0:0,0:0:47
2070749.vm-pbs,1,1,96:00:00,0:0:1,0:40:14
2073926.vm-pbs,1,1,60:00:00,1:14:4,1:9:34
2089872.vm-pbs,1,1,60:00:00,0:2:25,0:5:11
2092572.vm-pbs,1,1,60:00:00,0:4:32,0:6:7
2094593.vm-pbs,1,1,60:00:00,0:0:1,0:27:13
2075540.vm-pbs,1,1,60:00:00,0:39:36,0:59:6
2073457.vm-pbs,1,1,01:00:00,0:14:41,0:8:54
2077100.vm-pbs,1,1,60:00:00,0:0:1,0:0:9
2089873.vm-pbs,1,1,60:00:00,0:2:26,0:5:9
2090205.vm-pbs,1,1,60:00:00,0:4:42,0:5:31
2075920.vm-pbs,1,1,60:00:00,4:12:41,1:6:27
2071975.vm-pbs,1,1,96:00:00,1:10:1,1:5:28
2091441.vm-pbs,1,1,60:00:00,0:4:17,0:7:5
2076878.vm-pbs,1,1,96:00:00,0:36:22,0:21:21
2093683.vm-pbs,1,1,60:00:00,0:4:18,0:6:5
2093757.vm-pbs,1,1,60:00:00,0:5:40,0:3:31
2086243.vm-pbs,1,1,60:00:00,0:0:0,0:6:24
2084366.vm-pbs,1,1,96:00:00,0:0:1,0:22:1
2093178.vm-pbs,1,1,60:00:00,0:7:14,0:3:28
2075609.vm-pbs,1,1,60:00:00,1:1:4,0:57:38
2081187.vm-pbs,1,1,60:00:00,0:0:0,0:1:45
2083642.vm-pbs,1,1,60:00:00,0:0:1,0:0:39
2088356.vm-pbs,1,1,60:00:00,0:0:1,0:19:36
2072093.vm-pbs,1,1,96:00:00,0:6:57,1:4:45
2090794.vm-pbs,1,1,48:00:00,3:58:39,13:32:39
2093388.vm-pbs,1,1,60:00:00,0:6:58,0:4:27
2075405.vm-pbs,1,1,01:00:00,0:1:27,0:0:16
2089234.vm-pbs,1,1,60:00:00,0:0:1,0:17:35
2070719.vm-pbs,1,1,96:00:00,0:0:0,0:40:26
2081874.vm-pbs,1,1,01:00:00,0:25:6,0:8:16
2094698.vm-pbs,1,1,60:00:00,0:0:1,0:24:37
2084011.vm-pbs,1,1,96:00:00,0:0:25,0:19:47
2093832.vm-pbs,1,1,60:00:00,0:4:31,0:25:22
2072104.vm-pbs,1,1,96:00:00,0:18:29,1:2:56
2081770.vm-pbs,1,1,01:00:00,0:0:1,0:8:23
2068416.vm-pbs,1,24,23:59:00,4:45:33,1:3:59
2094602.vm-pbs,1,1,60:00:00,0:0:1,0:23:56
2095133.vm-pbs,1,1,60:00:00,0:0:1,0:28:50
2068492.vm-pbs,1,8,168:00:00,0:0:2,0:10:27
2093637.vm-pbs,1,1,60:00:00,0:5:14,0:3:1
2091710.vm-pbs,1,1,60:00:00,0:4:45,0:21:8
2089088.vm-pbs,1,1,60:00:00,0:0:3,0:21:33
2082936.vm-pbs,1,1,60:00:00,0:0:1,0:0:32
2073937.vm-pbs,1,1,96:00:00,0:26:57,1:6:49
2090976.vm-pbs,1,1,60:00:00,0:0:1,0:2:28
2088854.vm-pbs,1,1,01:00:00,1:28:31,0:36:14
2087908.vm-pbs,1,1,96:00:00,0:0:0,0:40:33
2074074.vm-pbs,1,1,96:00:00,0:1:11,1:0:48
2075611.vm-pbs,1,1,01:00:00,0:45:30,0:43:10
2090431.vm-pbs,1,1,60:00:00,0:3:22,0:3:47
2089584.vm-pbs,1,1,60:00:00,0:6:4,0:2:15
2092970.vm-pbs,1,1,60:00:00,0:5:38,0:20:50
2071976.vm-pbs,1,1,96:00:00,1:10:1,1:10:29
2091793.vm-pbs,1,1,60:00:00,0:6:45,0:19:26
2092417.vm-pbs,1,1,60:00:00,0:3:27,0:19:16
2073512.vm-pbs,1,1,01:00:00,0:24:46,0:8:48
2080407.vm-pbs,1,1,60:00:00,0:0:1,0:0:11
2090000.vm-pbs,1,1,60:00:00,0:6:50,0:4:28
2090807.vm-pbs,1,1,60:00:00,0:6:20,0:6:19
2090808.vm-pbs,1,1,60:00:00,0:6:9,0:6:2
2075448.vm-pbs,1,1,01:00:00,0:1:34,0:0:7
2070107.vm-pbs,1,1,96:00:00,0:44:39,0:40:7
2084977.vm-pbs,1,1,60:00:00,0:0:1,0:3:53
2069654.vm-pbs,1,1,96:00:00,0:0:0,0:44:3
2066265.vm-pbs,1,1,48:00:00,0:0:0,39:56:12
2083261.vm-pbs,1,1,96:00:00,0:0:40,0:18:36
2068009.vm-pbs,1,8,168:00:00,0:0:57,0:12:12
2087140.vm-pbs,1,1,60:00:00,0:0:1,0:3:25
2088948.vm-pbs,1,1,01:00:00,2:43:24,0:31:31
2089059.vm-pbs,1,1,60:00:00,0:0:1,0:19:41
2069765.vm-pbs,1,1,96:00:00,1:21:11,0:42:38
2080180.vm-pbs,1,1,96:00:00,0:0:1,0:19:53
2084784.vm-pbs,1,1,60:00:00,0:0:1,0:2:10
2093827.vm-pbs,1,1,60:00:00,0:4:54,0:5:44
2087773.vm-pbs,1,1,96:00:00,0:0:0,0:40:23
2093742.vm-pbs,1,1,60:00:00,0:6:47,0:5:58
2094801.vm-pbs,1,1,60:00:00,0:0:1,0:25:33
2087846.vm-pbs,1,1,96:00:00,0:0:0,0:36:49
2069353.vm-pbs,1,1,96:00:00,0:0:0,0:18:52
2084996.vm-pbs,1,1,60:00:00,0:0:0,0:2:45
2094761.vm-pbs,1,1,60:00:00,0:0:1,0:24:12
2069266.vm-pbs,1,1,60:00:00,0:0:1,8:15:59
2078284.vm-pbs,1,1,60:00:00,0:0:0,0:0:21
2068462.vm-pbs,1,8,168:00:00,0:0:1,0:16:24
2087692.vm-pbs,1,1,96:00:00,0:0:2,0:55:39
2094302.vm-pbs,1,1,96:00:00,1:41:21,2:15:11
2092309.vm-pbs,1,1,60:00:00,0:7:44,0:22:8
2092457.vm-pbs,1,1,60:00:00,0:5:7,0:23:38
2075634.vm-pbs,1,1,60:00:00,1:7:0,1:1:43
2076830.vm-pbs,1,1,96:00:00,0:24:5,0:23:41
2084857.vm-pbs,1,1,60:00:00,0:0:1,0:4:49
2085662.vm-pbs,1,1,60:00:00,0:0:1,0:5:57
2081038.vm-pbs,1,1,60:00:00,0:0:1,0:1:34
2088986.vm-pbs,1,1,60:00:00,0:0:1,0:18:23
2070902.vm-pbs,1,1,60:00:00,0:0:0,8:22:7
2069512.vm-pbs,1,1,48:00:00,0:0:0,32:18:2
2080814.vm-pbs,1,1,60:00:00,2:45:13,1:38:54
2067918.vm-pbs,1,1,60:00:00,0:0:1,8:26:7
2093397.vm-pbs,1,1,60:00:00,0:7:9,0:6:18
2067990.vm-pbs,1,8,168:00:00,0:1:1,0:7:58
2094920.vm-pbs,1,1,60:00:00,0:0:1,0:28:52
2095275.vm-pbs,1,1,60:00:00,0:0:1,0:23:48
2094969.vm-pbs,1,1,60:00:00,0:0:0,0:24:28
2091064.vm-pbs,1,1,60:00:00,0:3:16,0:3:0
2071902.vm-pbs,1,1,60:00:00,0:0:1,8:21:30
2070443.vm-pbs,1,1,96:00:00,0:0:0,0:38:8
2082645.vm-pbs,1,1,60:00:00,0:0:0,0:1:33
2080659.vm-pbs,1,1,60:00:00,2:4:25,1:4:59
2073089.vm-pbs,1,12,50:00:00,23:44:31,21:16:54
2094924.vm-pbs,1,1,60:00:00,0:0:1,0:28:1
2087971.vm-pbs,1,12,299:00:00,0:0:2,27:21:36
2094517.vm-pbs,1,1,96:00:00,0:20:51,1:54:20
2070444.vm-pbs,1,1,96:00:00,0:0:0,0:38:8
2087053.vm-pbs,1,1,60:00:00,0:0:0,0:5:52
2071991.vm-pbs,1,1,96:00:00,1:10:3,1:0:24
2089818.vm-pbs,1,1,60:00:00,0:6:24,0:4:54
2071980.vm-pbs,1,1,96:00:00,1:10:2,1:0:26
2082484.vm-pbs,1,1,60:00:00,0:0:1,0:1:23
2071032.vm-pbs,1,1,48:00:00,10:58:39,32:25:8
2091026.vm-pbs,1,1,60:00:00,0:2:54,0:24:8
2070009.vm-pbs,1,1,96:00:00,0:49:44,0:42:23
2084015.vm-pbs,1,1,96:00:00,0:0:12,0:19:39
2085218.vm-pbs,1,1,60:00:00,0:0:1,0:2:47
2080903.vm-pbs,1,1,60:00:00,0:0:0,0:1:22
2071676.vm-pbs,1,1,01:00:00,0:0:15,0:0:21
2088447.vm-pbs,1,1,60:00:00,0:0:1,0:18:38
2070882.vm-pbs,1,1,96:00:00,0:0:1,0:38:40
2095385.vm-pbs,1,1,96:00:00,0:0:0,0:1:45
2089408.vm-pbs,1,1,60:00:00,0:0:1,0:3:52
2069392.vm-pbs,1,1,96:00:00,0:0:1,0:16:18
2074085.vm-pbs,1,1,96:00:00,0:13:30,1:0:15
2079795.vm-pbs,1,1,60:00:00,0:0:0,0:0:19
2088184.vm-pbs,1,1,96:00:00,0:0:1,0:34:20
2090188.vm-pbs,1,1,60:00:00,0:6:26,0:2:42
2070644.vm-pbs,1,1,96:00:00,0:0:0,0:41:56
2073027.vm-pbs,1,1,96:00:00,0:0:0,1:1:3
2090544.vm-pbs,1,1,60:00:00,0:3:53,0:3:53
2095192.vm-pbs,1,1,60:00:00,0:0:1,0:26:39
2081893.vm-pbs,1,1,01:00:00,0:27:48,0:10:35
2091362.vm-pbs,1,1,60:00:00,0:7:12,0:4:8
2081886.vm-pbs,1,1,01:00:00,0:27:47,0:10:36
2087072.vm-pbs,1,1,60:00:00,0:0:1,0:2:44
2084773.vm-pbs,1,1,60:00:00,0:0:0,0:2:23
2085982.vm-pbs,1,1,60:00:00,0:0:1,0:3:59
2081492.vm-pbs,1,1,60:00:00,0:0:0,0:1:43
2094312.vm-pbs,1,1,60:00:00,0:0:1,0:22:32
2069333.vm-pbs,1,1,96:00:00,0:0:0,0:18:53
2072549.vm-pbs,1,1,01:00:00,0:31:30,0:3:53
2081760.vm-pbs,1,1,01:00:00,0:0:1,0:13:23
2093056.vm-pbs,1,1,60:00:00,0:5:40,0:5:32
2066924.vm-pbs,1,1,48:00:00,7:58:6,30:32:24
2069784.vm-pbs,1,1,96:00:00,0:40:50,0:42:25
2088425.vm-pbs,1,1,60:00:00,0:0:1,0:20:56
2092909.vm-pbs,1,1,60:00:00,0:5:38,0:5:10
2071992.vm-pbs,1,1,96:00:00,1:10:3,1:0:24
2072747.vm-pbs,1,1,60:00:00,0:27:33,1:12:29
2087455.vm-pbs,1,1,60:00:00,0:0:8,0:5:26
2085141.vm-pbs,1,1,60:00:00,0:0:1,0:0:50
2072713.vm-pbs,1,1,00:05:00,0:0:1,0:1:0
2089431.vm-pbs,1,1,60:00:00,0:6:27,0:2:24
2091190.vm-pbs,1,1,60:00:00,0:4:55,0:3:34
2087729.vm-pbs,1,1,96:00:00,0:0:5,0:38:43
2083203.vm-pbs,1,1,60:00:00,0:0:1,0:0:48
2091796.vm-pbs,1,1,60:00:00,0:6:27,0:4:4
2069682.vm-pbs,1,1,96:00:00,0:45:18,0:38:42
2087171.vm-pbs,1,1,60:00:00,0:0:1,0:3:36
2068074.vm-pbs,1,8,168:00:00,0:0:53,0:9:25
2067914.vm-pbs,1,1,60:00:00,0:0:1,8:19:40
2092425.vm-pbs,1,1,60:00:00,0:3:49,0:2:51
2085419.vm-pbs,1,1,60:00:00,0:0:1,0:2:59
2094248.vm-pbs,1,1,96:00:00,1:34:40,1:57:55
2092812.vm-pbs,1,1,60:00:00,0:5:3,0:3:23
2084413.vm-pbs,1,1,96:00:00,0:0:0,0:20:50
2091403.vm-pbs,1,1,60:00:00,0:6:48,0:6:47
2093986.vm-pbs,1,1,60:00:00,0:0:1,0:20:48
2072016.vm-pbs,1,1,96:00:00,1:20:25,1:10:2
2093501.vm-pbs,1,1,60:00:00,0:4:21,0:4:21
2067961.vm-pbs,1,8,168:00:00,0:1:8,0:11:43
2073704.vm-pbs,1,1,96:00:00,0:0:1,1:2:56
2069726.vm-pbs,1,12,50:00:00,0:0:1,0:1:13
2073833.vm-pbs,1,1,96:00:00,0:0:3,1:3:19
2092381.vm-pbs,1,1,60:00:00,0:4:15,0:6:49
2095088.vm-pbs,1,1,60:00:00,0:0:1,0:27:56
2094796.vm-pbs,1,1,60:00:00,0:0:1,0:24:21
2071504.vm-pbs,1,1,10:00:00,0:0:1,0:3:43
2085350.vm-pbs,1,1,60:00:00,0:0:0,0:5:42
2090302.vm-pbs,1,1,60:00:00,0:5:45,0:3:28
2091369.vm-pbs,1,1,60:00:00,0:8:32,0:6:41
2067890.vm-pbs,1,1,60:00:00,0:0:1,8:16:10
2078594.vm-pbs,1,1,60:00:00,0:0:17,0:0:32
2069537.vm-pbs,1,1,48:00:00,0:0:1,38:3:53
2094697.vm-pbs,1,1,60:00:00,0:0:1,0:24:39
2074065.vm-pbs,1,1,96:00:00,0:1:8,1:4:38
2090691.vm-pbs,1,1,60:00:00,0:4:5,0:21:37
2091856.vm-pbs,1,1,60:00:00,0:3:35,0:6:24
2084018.vm-pbs,1,1,96:00:00,0:0:47,0:18:52
2073630.vm-pbs,1,1,96:00:00,0:27:53,1:3:29
2085004.vm-pbs,1,1,60:00:00,0:0:0,0:2:31
2087918.vm-pbs,1,1,96:00:00,0:0:1,0:39:4
2087330.vm-pbs,1,1,60:00:00,0:0:1,0:6:1
2073927.vm-pbs,1,1,96:00:00,0:4:26,1:8:44
2070617.vm-pbs,1,1,96:00:00,0:0:0,0:39:21
2090058.vm-pbs,1,1,60:00:00,0:3:37,0:18:47
2081938.vm-pbs,1,1,01:00:00,0:37:57,0:10:26
2091339.vm-pbs,1,1,60:00:00,0:7:22,0:2:42
2087082.vm-pbs,1,1,60:00:00,0:0:1,0:6:15
2091022.vm-pbs,1,1,60:00:00,0:3:29,0:24:19
