,thread,time,event
,3,12262,map changed for task 15; sendedTaskCounter.size = 0
,3,12263,delete task 15
,3,12264,change location in 0 for task 22 counter was 1
,3,12264,delete task 22
,3,12264,change location in 1 for task 22 counter was 0
,3,12264,map changed for task 22; sendedTaskCounter.size = 0
,0,12267,worker is executing another tasks
,0,12267,worker try execute another tasks from 1 rank
,0,12268,rank 1 haven't tasks
,0,12268,worker try execute another tasks from 0 rank
,0,12278,rank 0 haven't tasks
,0,12278,worker finished job
,6,12279,tasks.size = 8
,0,12291,worker is executing own tasks
,3,12324,task 14 pass to 1
,3,12324,task 15 pass to 1
,0,12340,worker is executing another tasks
,0,12340,worker try execute another tasks from 1 rank
,0,12341,rank 1 haven't tasks
,0,12341,worker try execute another tasks from 0 rank
,0,12342,rank 0 haven't tasks
,0,12342,worker finished job
,6,12359,tasks.size = 8
,0,12363,worker is executing own tasks
,0,12385,worker is executing another tasks
,0,12385,worker try execute another tasks from 1 rank
,3,12386,task 15 pass to 2
,0,12401,worker executed 15 task
,0,12401,worker try execute another tasks from 1 rank
,0,12401,rank 1 haven't tasks
,0,12401,worker try execute another tasks from 0 rank
,0,12401,rank 0 haven't tasks
,0,12401,worker finished job
,6,12402,tasks.size = 9
,0,12405,worker is executing own tasks
,0,12432,worker is executing another tasks
,0,12443,worker try execute another tasks from 1 rank
,0,12444,rank 1 haven't tasks
,0,12444,worker try execute another tasks from 0 rank
,0,12444,rank 0 haven't tasks
,0,12444,worker finished job
,6,12468,tasks.size = 9
,0,12470,worker is executing own tasks
,3,12494,change location in 0 for task 21 counter was 1
,3,12495,delete task 21
,3,12495,change location in 1 for task 21 counter was 0
,3,12495,map changed for task 21; sendedTaskCounter.size = 0
,0,12514,worker is executing another tasks
,0,12514,worker try execute another tasks from 1 rank
,0,12514,rank 1 haven't tasks
,0,12514,worker try execute another tasks from 0 rank
,0,12514,rank 0 haven't tasks
,0,12514,worker finished job
,6,12540,tasks.size = 8
,0,12544,worker is executing own tasks
,0,12565,worker is executing another tasks
,0,12565,worker try execute another tasks from 1 rank
,3,12566,task 14 pass to 2
,0,12586,worker executed 14 task
,0,12586,worker try execute another tasks from 1 rank
,0,12587,rank 1 haven't tasks
,0,12587,worker try execute another tasks from 0 rank
,0,12587,rank 0 haven't tasks
,0,12587,worker finished job
,6,12587,tasks.size = 9
,0,12603,worker is executing own tasks
,0,12633,worker is executing another tasks
,0,12633,worker try execute another tasks from 1 rank
,3,12634,change location in 1 for task 19 counter was 1
,3,12634,change location in 0 for task 19 counter was 0
,3,12634,map changed for task 19; sendedTaskCounter.size = 0
,3,12634,delete task 19
,3,12635,task 21 pass to 2
,0,12640,worker executed 21 task
,0,12640,worker try execute another tasks from 1 rank
,0,12643,rank 1 haven't tasks
,0,12643,worker try execute another tasks from 0 rank
,0,12643,rank 0 haven't tasks
,0,12643,worker finished job
,6,12655,tasks.size = 9
,0,12666,worker is executing own tasks
,3,12688,change location in 0 for task 14 counter was 1
,3,12688,change location in 1 for task 14 counter was 0
,3,12688,map changed for task 14; sendedTaskCounter.size = 0
,3,12688,delete task 14
,0,12689,worker is executing another tasks
,0,12689,worker try execute another tasks from 1 rank
,0,12689,rank 1 haven't tasks
,0,12689,worker try execute another tasks from 0 rank
,0,12690,rank 0 haven't tasks
,0,12690,worker finished job
,6,12692,tasks.size = 8
,0,12695,worker is executing own tasks
,0,12716,worker is executing another tasks
,0,12716,worker try execute another tasks from 1 rank
,3,12728,task 19 pass to 1
,3,12743,task 22 pass to 2
,0,12747,worker executed 22 task
,0,12747,worker try execute another tasks from 1 rank
,0,12775,rank 1 haven't tasks
,0,12775,worker try execute another tasks from 0 rank
,0,12776,rank 0 haven't tasks
,0,12776,worker finished job
,6,12776,tasks.size = 9
,0,12800,worker is executing own tasks
,3,12822,task 12 pass to 1
,3,12828,delete task 21
,3,12828,change location in 0 for task 21 counter was 1
,0,12828,worker is executing another tasks
,0,12828,worker try execute another tasks from 1 rank
,3,12843,change location in 1 for task 21 counter was 0
,3,12843,map changed for task 21; sendedTaskCounter.size = 0
,0,12843,rank 1 haven't tasks
,0,12843,worker try execute another tasks from 0 rank
,0,12851,rank 0 haven't tasks
,0,12851,worker finished job
,6,12852,tasks.size = 8
,0,12855,worker is executing own tasks
,0,12881,worker is executing another tasks
,0,12881,worker try execute another tasks from 1 rank
,0,12881,rank 1 haven't tasks
,0,12881,worker try execute another tasks from 0 rank
,0,12881,rank 0 haven't tasks
,0,12881,worker finished job
,6,12884,tasks.size = 8
,0,12890,worker is executing own tasks
,0,12912,worker is executing another tasks
,0,12912,worker try execute another tasks from 1 rank
,3,12928,task 12 pass to 2
,0,12932,worker executed 12 task
,0,12932,worker try execute another tasks from 1 rank
,0,12932,rank 1 haven't tasks
,0,12932,worker try execute another tasks from 0 rank
,0,12932,rank 0 haven't tasks
,0,12932,worker finished job
,6,12933,tasks.size = 9
,0,12936,worker is executing own tasks
,0,12961,worker is executing another tasks
,0,12961,worker try execute another tasks from 1 rank
,0,12961,rank 1 haven't tasks
,0,12961,worker try execute another tasks from 0 rank
,0,12961,rank 0 haven't tasks
,0,12961,worker finished job
,6,12986,tasks.size = 9
,0,12992,worker is executing own tasks
,0,13016,worker is executing another tasks
,0,13016,worker try execute another tasks from 1 rank
,3,13017,task 17 pass to 2
,0,13020,worker executed 17 task
,0,13020,worker try execute another tasks from 1 rank
,3,13029,task 8 pass to 1
,0,13029,rank 1 haven't tasks
,0,13029,worker try execute another tasks from 0 rank
,0,13044,rank 0 haven't tasks
,0,13044,worker finished job
,6,13067,tasks.size = 10
,0,13076,worker is executing own tasks
,3,13100,task 21 pass to 1
,3,13102,change location in 1 for task 17 counter was 1
,3,13103,delete task 17
,3,13103,change location in 0 for task 17 counter was 0
,3,13103,map changed for task 17; sendedTaskCounter.size = 0
,0,13104,worker is executing another tasks
,0,13104,worker try execute another tasks from 1 rank
,0,13104,rank 1 haven't tasks
,0,13104,worker try execute another tasks from 0 rank
,0,13114,rank 0 haven't tasks
,0,13114,worker finished job
,6,13115,tasks.size = 9
,0,13128,worker is executing own tasks
,0,13152,worker is executing another tasks
,0,13152,worker try execute another tasks from 1 rank
,0,13164,rank 1 haven't tasks
,0,13164,worker try execute another tasks from 0 rank
,0,13164,rank 0 haven't tasks
,0,13164,worker finished job
,6,13164,tasks.size = 9
,0,13183,worker is executing own tasks
,0,13207,worker is executing another tasks
,0,13207,worker try execute another tasks from 1 rank
,0,13208,rank 1 haven't tasks
,0,13208,worker try execute another tasks from 0 rank
,3,13209,task 17 pass to 2
,0,13212,worker executed 17 task
,0,13212,worker try execute another tasks from 0 rank
,0,13212,rank 0 haven't tasks
,0,13212,worker finished job
,6,13212,tasks.size = 10
,0,13216,worker is executing own tasks
,0,13243,worker is executing another tasks
,0,13243,worker try execute another tasks from 1 rank
,0,13243,rank 1 haven't tasks
,0,13243,worker try execute another tasks from 0 rank
,0,13256,rank 0 haven't tasks
,0,13256,worker finished job
,6,13256,tasks.size = 10
,0,13275,worker is executing own tasks
,3,13288,change location in 0 for task 29 counter was 1
,3,13288,change location in 1 for task 29 counter was 0
,3,13288,map changed for task 29; sendedTaskCounter.size = 1
,3,13288,delete task 29
,3,13288,change location in 1 for task 15 counter was 1
,3,13290,change location in 0 for task 15 counter was 0
,3,13290,map changed for task 15; sendedTaskCounter.size = 1
,3,13290,change location in 0 for task 12 counter was 1
,3,13290,delete task 15
,3,13293,change location in 1 for task 12 counter was 0
,3,13293,map changed for task 12; sendedTaskCounter.size = 0
,3,13293,delete task 12
,0,13294,worker is executing another tasks
,0,13294,worker try execute another tasks from 1 rank
,0,13294,rank 1 haven't tasks
,0,13294,worker try execute another tasks from 0 rank
,0,13296,rank 0 haven't tasks
,0,13296,worker finished job
,6,13307,tasks.size = 7
,0,13316,worker is executing own tasks
,0,13335,worker is executing another tasks
,0,13335,worker try execute another tasks from 1 rank
,0,13345,rank 1 haven't tasks
,0,13345,worker try execute another tasks from 0 rank
,0,13345,rank 0 haven't tasks
,0,13345,worker finished job
,6,13352,tasks.size = 7
,0,13356,worker is executing own tasks
,0,13375,worker is executing another tasks
,0,13375,worker try execute another tasks from 1 rank
,0,13389,worker executed 8 task
,0,13389,worker try execute another tasks from 1 rank
,3,13395,task 8 pass to 2
,0,13402,rank 1 haven't tasks
,0,13402,worker try execute another tasks from 0 rank
,0,13402,rank 0 haven't tasks
,0,13402,worker finished job
,6,13403,tasks.size = 8
,0,13405,worker is executing own tasks
,0,13427,worker is executing another tasks
,0,13427,worker try execute another tasks from 1 rank
,3,13428,task 29 pass to 2
,0,13430,worker executed 29 task
,0,13430,worker try execute another tasks from 1 rank
,0,13431,rank 1 haven't tasks
,0,13431,worker try execute another tasks from 0 rank
,3,13431,task 15 pass to 2
,0,13447,worker executed 15 task
,0,13447,worker try execute another tasks from 0 rank
,0,13447,rank 0 haven't tasks
,0,13447,worker finished job
,6,13448,tasks.size = 10
,0,13451,worker is executing own tasks
,3,13478,change location in 0 for task 29 counter was 1
,3,13478,delete task 29
,3,13478,change location in 1 for task 29 counter was 0
,3,13478,map changed for task 29; sendedTaskCounter.size = 1
,3,13478,change location in 0 for task 15 counter was 1
,3,13478,change location in 1 for task 15 counter was 0
,3,13478,map changed for task 15; sendedTaskCounter.size = 0
,3,13478,delete task 15
,0,13497,worker is executing another tasks
,0,13497,worker try execute another tasks from 1 rank
,0,13503,rank 1 haven't tasks
,0,13503,worker try execute another tasks from 0 rank
,0,13509,rank 0 haven't tasks
,0,13509,worker finished job
,6,13521,tasks.size = 8
,0,13539,worker is executing own tasks
,3,13554,change location in 1 for task 17 counter was 1
,0,13558,worker is executing another tasks
,0,13558,worker try execute another tasks from 1 rank
,0,13558,rank 1 haven't tasks
,0,13558,worker try execute another tasks from 0 rank
,3,13572,delete task 17
,0,13572,rank 0 haven't tasks
,0,13572,worker finished job
,3,13574,change location in 0 for task 17 counter was 0
,3,13574,map changed for task 17; sendedTaskCounter.size = 0
,6,13584,tasks.size = 7
,0,13592,worker is executing own tasks
,0,13611,worker is executing another tasks
,0,13611,worker try execute another tasks from 1 rank
,3,13612,task 19 pass to 2
,0,13615,worker executed 19 task
,0,13615,worker try execute another tasks from 1 rank
,3,13616,task 15 pass to 2
,0,13626,worker executed 15 task
,0,13626,worker try execute another tasks from 1 rank
,0,13626,rank 1 haven't tasks
,0,13626,worker try execute another tasks from 0 rank
,0,13627,rank 0 haven't tasks
,0,13627,worker finished job
,6,13627,tasks.size = 9
,0,13631,worker is executing own tasks
,3,13655,task 18 pass to 1
,0,13664,worker is executing another tasks
,0,13664,worker try execute another tasks from 1 rank
,0,13664,rank 1 haven't tasks
,0,13667,worker try execute another tasks from 0 rank
,3,13685,task 17 pass to 2
,0,13688,worker executed 17 task
,0,13688,worker try execute another tasks from 0 rank
,0,13688,rank 0 haven't tasks
,0,13688,worker finished job
,6,13697,tasks.size = 10
,0,13705,worker is executing own tasks
,3,13729,change location in 1 for task 17 counter was 1
,3,13731,change location in 0 for task 17 counter was 0
,3,13731,map changed for task 17; sendedTaskCounter.size = 0
,3,13732,delete task 17
,0,13744,worker is executing another tasks
,0,13744,worker try execute another tasks from 1 rank
,0,13744,rank 1 haven't tasks
,0,13744,worker try execute another tasks from 0 rank
,0,13744,rank 0 haven't tasks
,0,13744,worker finished job
,6,13763,tasks.size = 9
,0,13779,worker is executing own tasks
,0,13794,worker is executing another tasks
,0,13795,worker try execute another tasks from 1 rank
,3,13795,change location in 0 for task 31 counter was 1
,3,13795,delete task 31
,3,13795,change location in 0 for task 22 counter was 1
,3,13795,delete task 22
,3,13795,change location in 0 for task 19 counter was 1
,0,13795,rank 1 haven't tasks
,0,13795,worker try execute another tasks from 0 rank
,3,13795,change location in 0 for task 15 counter was 1
,3,13795,delete task 19
,3,13795,delete task 15
,3,13795,change location in 1 for task 31 counter was 0
,3,13795,map changed for task 31; sendedTaskCounter.size = 3
,3,13795,change location in 1 for task 22 counter was 0
,3,13795,map changed for task 22; sendedTaskCounter.size = 2
,3,13795,change location in 1 for task 19 counter was 0
,3,13795,map changed for task 19; sendedTaskCounter.size = 1
,3,13795,change location in 1 for task 15 counter was 0
,3,13795,map changed for task 15; sendedTaskCounter.size = 0
,0,13795,rank 0 haven't tasks
,0,13795,worker finished job
,6,13812,tasks.size = 5
,0,13818,worker is executing own tasks
,0,13833,worker is executing another tasks
,0,13833,worker try execute another tasks from 1 rank
,3,13834,task 5 pass to 2
,0,13837,worker executed 5 task
,0,13837,worker try execute another tasks from 1 rank
,3,13838,task 12 pass to 2
,0,13842,worker executed 12 task
,0,13842,worker try execute another tasks from 1 rank
,0,13842,rank 1 haven't tasks
,0,13842,worker try execute another tasks from 0 rank
,3,13843,task 19 pass to 2
,0,13847,worker executed 19 task
,0,13847,worker try execute another tasks from 0 rank
,0,13870,rank 0 haven't tasks
,0,13870,worker finished job
,6,13872,tasks.size = 8
,0,13876,worker is executing own tasks
,0,13901,worker is executing another tasks
,0,13901,worker try execute another tasks from 1 rank
,0,13901,rank 1 haven't tasks
,0,13901,worker try execute another tasks from 0 rank
,0,13901,rank 0 haven't tasks
,0,13901,worker finished job
,6,13902,tasks.size = 8
,0,13905,worker is executing own tasks
,0,13926,worker is executing another tasks
,0,13926,worker try execute another tasks from 1 rank
,3,13927,task 15 pass to 2
,3,13928,task 22 pass to 1
,0,13929,worker executed 15 task
,0,13929,worker try execute another tasks from 1 rank
,0,13929,rank 1 haven't tasks
,0,13929,worker try execute another tasks from 0 rank
,0,13930,rank 0 haven't tasks
,0,13930,worker finished job
,6,13931,tasks.size = 9
,0,13942,worker is executing own tasks
,0,13963,worker is executing another tasks
,0,13963,worker try execute another tasks from 1 rank
,3,13964,task 24 pass to 2
,0,13965,worker executed 24 task
,0,13965,worker try execute another tasks from 1 rank
,0,13972,rank 1 haven't tasks
,0,13972,worker try execute another tasks from 0 rank
,0,13973,rank 0 haven't tasks
,0,13973,worker finished job
,6,13984,tasks.size = 10
,0,13990,worker is executing own tasks
,3,14013,task 25 pass to 0
,0,14013,worker is executing another tasks
,0,14013,worker try execute another tasks from 1 rank
,3,14020,task 27 pass to 2
,0,14022,worker executed 27 task
,3,14022,task 21 pass to 0
,0,14022,worker try execute another tasks from 1 rank
,3,14024,task 22 pass to 2
,0,14027,worker executed 22 task
,0,14027,worker try execute another tasks from 1 rank
,0,14027,rank 1 haven't tasks
,0,14027,worker try execute another tasks from 0 rank
,0,14027,rank 0 haven't tasks
,0,14027,worker finished job
,6,14027,tasks.size = 12
,0,14030,worker is executing own tasks
,0,14057,worker is executing another tasks
,0,14057,worker try execute another tasks from 1 rank
,0,14057,rank 1 haven't tasks
,0,14057,worker try execute another tasks from 0 rank
,0,14057,rank 0 haven't tasks
,0,14057,worker finished job
,6,14080,tasks.size = 12
,0,14095,worker is executing own tasks
,3,14111,change location in 0 for task 19 counter was 1
,3,14112,change location in 1 for task 19 counter was 0
,3,14112,map changed for task 19; sendedTaskCounter.size = 1
,3,14112,delete task 19
,3,14112,change location in 1 for task 15 counter was 1
,3,14112,change location in 0 for task 15 counter was 0
,3,14112,map changed for task 15; sendedTaskCounter.size = 0
,3,14112,delete task 15
,0,14116,worker is executing another tasks
,3,14116,change location in 0 for task 22 counter was 1
,0,14116,worker try execute another tasks from 1 rank
,0,14116,rank 1 haven't tasks
,3,14116,delete task 22
,0,14116,worker try execute another tasks from 0 rank
,3,14116,change location in 1 for task 22 counter was 0
,3,14116,map changed for task 22; sendedTaskCounter.size = 0
,0,14116,rank 0 haven't tasks
,0,14116,worker finished job
,6,14130,tasks.size = 9
,0,14143,worker is executing own tasks
,3,14156,task 15 pass to 1
,0,14165,worker is executing another tasks
,0,14165,worker try execute another tasks from 1 rank
,0,14165,rank 1 haven't tasks
,0,14165,worker try execute another tasks from 0 rank
,0,14165,rank 0 haven't tasks
,0,14165,worker finished job
,6,14166,tasks.size = 9
,0,14168,worker is executing own tasks
,0,14189,worker is executing another tasks
,0,14189,worker try execute another tasks from 1 rank
,3,14190,task 15 pass to 2
,3,14192,task 21 pass to 1
,0,14192,worker executed 15 task
,0,14192,worker try execute another tasks from 1 rank
,0,14208,rank 1 haven't tasks
,0,14208,worker try execute another tasks from 0 rank
,0,14220,rank 0 haven't tasks
,0,14220,worker finished job
,6,14222,tasks.size = 10
,0,14235,worker is executing own tasks
,0,14258,worker is executing another tasks
,0,14258,worker try execute another tasks from 1 rank
,3,14258,task 19 pass to 2
,0,14261,worker executed 19 task
,0,14261,worker try execute another tasks from 1 rank
,0,14261,rank 1 haven't tasks
,0,14261,worker try execute another tasks from 0 rank
,3,14262,task 23 pass to 2
,3,14267,task 16 pass to 1
,0,14269,worker executed 23 task
,0,14269,worker try execute another tasks from 0 rank
,3,14270,task 29 pass to 2
,0,14278,worker executed 29 task
,0,14278,worker try execute another tasks from 0 rank
,0,14278,rank 0 haven't tasks
,0,14278,worker finished job
,6,14286,tasks.size = 13
,0,14289,worker is executing own tasks
,3,14309,change location in 1 for task 15 counter was 1
,3,14309,change location in 0 for task 15 counter was 0
,3,14309,map changed for task 15; sendedTaskCounter.size = 0
,3,14309,delete task 15
,3,14312,change location in 1 for task 23 counter was 1
,0,14314,worker is executing another tasks
,0,14314,worker try execute another tasks from 1 rank
,3,14315,change location in 0 for task 23 counter was 0
,3,14315,map changed for task 23; sendedTaskCounter.size = 0
,3,14315,delete task 23
,3,14315,task 16 pass to 2
,0,14318,worker executed 16 task
,0,14318,worker try execute another tasks from 1 rank
,0,14328,rank 1 haven't tasks
,0,14328,worker try execute another tasks from 0 rank
,0,14328,rank 0 haven't tasks
,0,14328,worker finished job
,6,14328,tasks.size = 12
,0,14346,worker is executing own tasks
,0,14371,worker is executing another tasks
,0,14372,worker try execute another tasks from 1 rank
,3,14372,change location in 0 for task 16 counter was 1
,3,14372,delete task 16
,3,14382,change location in 1 for task 16 counter was 0
,3,14382,map changed for task 16; sendedTaskCounter.size = 0
,3,14382,task 28 pass to 2
,0,14384,worker executed 28 task
,0,14384,worker try execute another tasks from 1 rank
,0,14385,rank 1 haven't tasks
,0,14385,worker try execute another tasks from 0 rank
,0,14400,rank 0 haven't tasks
,0,14400,worker finished job
,6,14406,tasks.size = 12
,0,14410,worker is executing own tasks
,3,14430,task 15 pass to 1
,0,14455,worker is executing another tasks
,0,14455,worker try execute another tasks from 1 rank
,0,14456,rank 1 haven't tasks
,0,14456,worker try execute another tasks from 0 rank
,3,14456,change location in 1 for task 28 counter was 1
,0,14457,rank 0 haven't tasks
,0,14457,worker finished job
,3,14457,change location in 0 for task 28 counter was 0
,3,14457,map changed for task 28; sendedTaskCounter.size = 0
,3,14457,delete task 28
,6,14479,tasks.size = 11
,0,14483,worker is executing own tasks
,3,14506,task 17 pass to 1
,3,14515,task 16 pass to 1
,0,14516,worker is executing another tasks
,0,14516,worker try execute another tasks from 1 rank
,0,14523,rank 1 haven't tasks
,0,14523,worker try execute another tasks from 0 rank
,0,14523,rank 0 haven't tasks
,0,14523,worker finished job
,6,14551,tasks.size = 11
,0,14555,worker is executing own tasks
,0,14581,worker is executing another tasks
,0,14581,worker try execute another tasks from 1 rank
,0,14581,rank 1 haven't tasks
,0,14581,worker try execute another tasks from 0 rank
,3,14582,task 28 pass to 2
,0,14584,worker executed 28 task
,0,14584,worker try execute another tasks from 0 rank
,0,14584,rank 0 haven't tasks
,0,14584,worker finished job
,6,14584,tasks.size = 12
,0,14587,worker is executing own tasks
,3,14607,change location in 1 for task 19 counter was 1
,3,14607,change location in 0 for task 19 counter was 0
,3,14607,map changed for task 19; sendedTaskCounter.size = 0
,3,14607,delete task 19
,3,14610,task 16 pass to 0
,0,14612,worker is executing another tasks
,0,14612,worker try execute another tasks from 1 rank
,0,14612,rank 1 haven't tasks
,0,14612,worker try execute another tasks from 0 rank
,0,14612,rank 0 haven't tasks
,0,14612,worker finished job
,6,14613,tasks.size = 11
,0,14625,worker is executing own tasks
,3,14650,change location in 0 for task 29 counter was 1
,3,14650,delete task 29
,3,14650,change location in 0 for task 28 counter was 1
,3,14650,change location in 1 for task 29 counter was 0
,3,14650,map changed for task 29; sendedTaskCounter.size = 1
,3,14650,change location in 1 for task 28 counter was 0
,3,14650,map changed for task 28; sendedTaskCounter.size = 0
,3,14650,delete task 28
,0,14653,worker is executing another tasks
,0,14653,worker try execute another tasks from 1 rank
,0,14654,rank 1 haven't tasks
,0,14654,worker try execute another tasks from 0 rank
,0,14658,rank 0 haven't tasks
,0,14658,worker finished job
,6,14662,tasks.size = 9
,0,14680,worker is executing own tasks
,0,14706,worker is executing another tasks
,0,14706,worker try execute another tasks from 1 rank
,0,14706,rank 1 haven't tasks
,0,14706,worker try execute another tasks from 0 rank
,3,14724,task 19 pass to 2
,0,14727,worker executed 19 task
,0,14727,worker try execute another tasks from 0 rank
,0,14728,rank 0 haven't tasks
,0,14728,worker finished job
,6,14744,tasks.size = 10
,0,14756,worker is executing own tasks
,3,14780,change location in 1 for task 24 counter was 1
,3,14780,change location in 0 for task 24 counter was 0
,3,14780,map changed for task 24; sendedTaskCounter.size = 0
,3,14780,delete task 24
,3,14783,change location in 0 for task 27 counter was 1
,3,14783,delete task 27
,3,14783,change location in 1 for task 27 counter was 0
,3,14783,map changed for task 27; sendedTaskCounter.size = 0
,3,14785,change location in 0 for task 19 counter was 1
,3,14785,delete task 19
,3,14786,change location in 1 for task 19 counter was 0
,3,14786,map changed for task 19; sendedTaskCounter.size = 0
,0,14791,worker is executing another tasks
,0,14791,worker try execute another tasks from 1 rank
,0,14807,rank 1 haven't tasks
,0,14807,worker try execute another tasks from 0 rank
,0,14807,rank 0 haven't tasks
,0,14807,worker finished job
,6,14812,tasks.size = 7
,0,14818,worker is executing own tasks
,3,14848,change location in 0 for task 5 counter was 1
,3,14848,delete task 5
,3,14849,change location in 1 for task 5 counter was 0
,3,14849,map changed for task 5; sendedTaskCounter.size = 1
,3,14849,change location in 0 for task 12 counter was 1
,3,14849,change location in 1 for task 12 counter was 0
,3,14849,map changed for task 12; sendedTaskCounter.size = 0
,0,14850,worker is executing another tasks
,0,14850,worker try execute another tasks from 1 rank
,3,14850,delete task 12
,0,14851,rank 1 haven't tasks
,0,14851,worker try execute another tasks from 0 rank
,0,14851,rank 0 haven't tasks
,0,14851,worker finished job
,6,14899,tasks.size = 5
,0,14909,worker is executing own tasks
,0,14921,worker is executing another tasks
,0,14921,worker try execute another tasks from 1 rank
,3,14935,task 21 pass to 2
,3,14935,task 19 pass to 1
,0,14938,worker executed 21 task
,0,14938,worker try execute another tasks from 1 rank
,0,14938,rank 1 haven't tasks
,0,14938,worker try execute another tasks from 0 rank
,0,14939,rank 0 haven't tasks
,0,14939,worker finished job
,6,14940,tasks.size = 6
,0,14955,worker is executing own tasks
,0,14970,worker is executing another tasks
,0,14970,worker try execute another tasks from 1 rank
,3,14971,task 15 pass to 2
,0,14981,worker executed 15 task
,0,14981,worker try execute another tasks from 1 rank
,0,14981,rank 1 haven't tasks
,0,14981,worker try execute another tasks from 0 rank
,3,15000,task 5 pass to 2
,0,15002,worker executed 5 task
,0,15002,worker try execute another tasks from 0 rank
,0,15002,rank 0 haven't tasks
,0,15002,worker finished job
,6,15003,tasks.size = 8
,0,15005,worker is executing own tasks
,0,15025,worker is executing another tasks
,0,15025,worker try execute another tasks from 1 rank
,3,15026,task 18 pass to 2
,0,15029,worker executed 18 task
,0,15029,worker try execute another tasks from 1 rank
,3,15030,task 28 pass to 2
,0,15032,worker executed 28 task
,0,15032,worker try execute another tasks from 1 rank
,3,15033,task 19 pass to 2
,0,15036,worker executed 19 task
,0,15036,worker try execute another tasks from 1 rank
,0,15036,rank 1 haven't tasks
,0,15036,worker try execute another tasks from 0 rank
,0,15036,rank 0 haven't tasks
,0,15036,worker finished job
,6,15036,tasks.size = 11
,0,15052,worker is executing own tasks
,3,15076,task 24 pass to 1
,0,15079,worker is executing another tasks
,0,15079,worker try execute another tasks from 1 rank
,0,15080,rank 1 haven't tasks
,0,15080,worker try execute another tasks from 0 rank
,0,15080,rank 0 haven't tasks
,0,15080,worker finished job
,6,15092,tasks.size = 11
,0,15105,worker is executing own tasks
,0,15130,worker is executing another tasks
,0,15130,worker try execute another tasks from 1 rank
,0,15130,rank 1 haven't tasks
,0,15130,worker try execute another tasks from 0 rank
,3,15140,task 29 pass to 2
,0,15142,worker executed 29 task
,0,15142,worker try execute another tasks from 0 rank
,0,15143,rank 0 haven't tasks
,0,15143,worker finished job
,6,15148,tasks.size = 12
,0,15167,worker is executing own tasks
,3,15190,change location in 1 for task 19 counter was 1
,3,15190,change location in 0 for task 19 counter was 0
,3,15190,map changed for task 19; sendedTaskCounter.size = 0
,3,15191,delete task 19
,0,15192,worker is executing another tasks
,0,15192,worker try execute another tasks from 1 rank
,3,15197,task 12 pass to 2
,0,15200,worker executed 12 task
,0,15203,worker try execute another tasks from 1 rank
,0,15204,rank 1 haven't tasks
,0,15204,worker try execute another tasks from 0 rank
,0,15219,rank 0 haven't tasks
,0,15219,worker finished job
,6,15220,tasks.size = 12
,0,15223,worker is executing own tasks
,3,15241,task 23 pass to 1
,3,15245,task 19 pass to 1
,3,15246,change location in 0 for task 29 counter was 1
,3,15248,delete task 29
,3,15248,change location in 1 for task 29 counter was 0
,3,15248,map changed for task 29; sendedTaskCounter.size = 0
,0,15249,worker is executing another tasks
,0,15249,worker try execute another tasks from 1 rank
,0,15249,rank 1 haven't tasks
,0,15250,worker try execute another tasks from 0 rank
,0,15250,rank 0 haven't tasks
,0,15250,worker finished job
,6,15250,tasks.size = 11
,0,15253,worker is executing own tasks
,0,15278,worker is executing another tasks
,0,15278,worker try execute another tasks from 1 rank
,0,15278,rank 1 haven't tasks
,0,15278,worker try execute another tasks from 0 rank
,0,15278,rank 0 haven't tasks
,0,15278,worker finished job
,6,15279,tasks.size = 11
,0,15295,worker is executing own tasks
,0,15321,worker is executing another tasks
,0,15321,worker try execute another tasks from 1 rank
,0,15321,rank 1 haven't tasks
,0,15321,worker try execute another tasks from 0 rank
,0,15321,rank 0 haven't tasks
,0,15321,worker finished job
,6,15322,tasks.size = 11
,0,15326,worker is executing own tasks
,3,15350,change location in 1 for task 12 counter was 1
,3,15350,delete task 12
,3,15350,change location in 0 for task 12 counter was 0
,3,15350,map changed for task 12; sendedTaskCounter.size = 0
,0,15350,worker is executing another tasks
,0,15350,worker try execute another tasks from 1 rank
,0,15351,rank 1 haven't tasks
,0,15351,worker try execute another tasks from 0 rank
,0,15351,rank 0 haven't tasks
,0,15351,worker finished job
,6,15360,tasks.size = 10
,0,15364,worker is executing own tasks
,0,15388,worker is executing another tasks
,0,15388,worker try execute another tasks from 1 rank
,0,15388,rank 1 haven't tasks
,0,15388,worker try execute another tasks from 0 rank
,0,15388,rank 0 haven't tasks
,0,15388,worker finished job
,6,15392,tasks.size = 10
,0,15395,worker is executing own tasks
,0,15419,worker is executing another tasks
,0,15419,worker try execute another tasks from 1 rank
,0,15419,rank 1 haven't tasks
,0,15419,worker try execute another tasks from 0 rank
,0,15419,rank 0 haven't tasks
,0,15419,worker finished job
,6,15422,tasks.size = 10
,0,15425,worker is executing own tasks
,0,15448,worker is executing another tasks
,0,15448,worker try execute another tasks from 1 rank
,0,15448,rank 1 haven't tasks
,0,15448,worker try execute another tasks from 0 rank
,0,15449,rank 0 haven't tasks
,0,15449,worker finished job
,6,15452,tasks.size = 10
,0,15455,worker is executing own tasks
,0,15479,worker is executing another tasks
,0,15479,worker try execute another tasks from 1 rank
,0,15479,rank 1 haven't tasks
,0,15479,worker try execute another tasks from 0 rank
,0,15480,rank 0 haven't tasks
,0,15480,worker finished job
,6,15482,tasks.size = 10
,0,15486,worker is executing own tasks
,0,15510,worker is executing another tasks
,0,15510,worker try execute another tasks from 1 rank
