,thread,time,event
,0,10154,rank 2 haven't tasks
,0,10154,worker finished job
,6,10154,tasks.size = 10
,0,10156,worker is executing own tasks
,0,10177,worker is executing another tasks
,0,10177,worker try execute another tasks from 0 rank
,3,10181,task 29 pass to 1
,0,10183,worker executed 29 task
,0,10183,worker try execute another tasks from 0 rank
,0,10183,rank 0 haven't tasks
,0,10183,worker try execute another tasks from 2 rank
,0,10184,rank 2 haven't tasks
,0,10184,worker finished job
,6,10184,tasks.size = 11
,0,10187,worker is executing own tasks
,0,10210,worker is executing another tasks
,3,10210,task 17 pass to 0
,0,10210,worker try execute another tasks from 0 rank
,0,10211,rank 0 haven't tasks
,0,10211,worker try execute another tasks from 2 rank
,0,10211,rank 2 haven't tasks
,0,10211,worker finished job
,6,10213,tasks.size = 11
,0,10216,worker is executing own tasks
,0,10241,worker is executing another tasks
,0,10241,worker try execute another tasks from 0 rank
,0,10241,rank 0 haven't tasks
,0,10241,worker try execute another tasks from 2 rank
,3,10241,task 15 pass to 0
,3,10243,task 30 pass to 1
,3,10245,task 16 pass to 0
,0,10245,worker executed 30 task
,0,10245,worker try execute another tasks from 2 rank
,0,10245,rank 2 haven't tasks
,0,10245,worker finished job
,6,10249,tasks.size = 12
,0,10251,worker is executing own tasks
,0,10276,worker is executing another tasks
,0,10277,worker try execute another tasks from 0 rank
,3,10277,task 16 pass to 1
,0,10293,worker executed 16 task
,0,10293,worker try execute another tasks from 0 rank
,0,10295,rank 0 haven't tasks
,0,10295,worker try execute another tasks from 2 rank
,0,10296,rank 2 haven't tasks
,0,10296,worker finished job
,6,10296,tasks.size = 13
,0,10298,worker is executing own tasks
,3,10320,change location in 0 for task 12 counter was 1
,3,10321,change location in 2 for task 12 counter was 0
,3,10321,map changed for task 12; sendedTaskCounter.size = 0
,3,10328,change location in 0 for task 14 counter was 1
,3,10330,change location in 2 for task 14 counter was 0
,3,10330,map changed for task 14; sendedTaskCounter.size = 1
,3,10330,delete task 14
,3,10331,change location in 0 for task 5 counter was 1
,3,10331,delete task 5
,3,10331,delete task 12
,3,10336,change location in 2 for task 5 counter was 0
,3,10336,map changed for task 5; sendedTaskCounter.size = 2
,3,10336,change location in 0 for task 21 counter was 1
,3,10336,change location in 2 for task 21 counter was 0
,3,10336,map changed for task 21; sendedTaskCounter.size = 1
,3,10336,delete task 21
,3,10340,change location in 0 for task 29 counter was 1
,3,10340,delete task 29
,3,10340,change location in 2 for task 29 counter was 0
,3,10340,map changed for task 29; sendedTaskCounter.size = 0
,0,10343,worker is executing another tasks
,0,10343,worker try execute another tasks from 0 rank
,3,10343,change location in 0 for task 30 counter was 1
,3,10343,delete task 30
,3,10343,change location in 2 for task 30 counter was 0
,3,10343,map changed for task 30; sendedTaskCounter.size = 0
,0,10343,rank 0 haven't tasks
,0,10343,worker try execute another tasks from 2 rank
,0,10344,rank 2 haven't tasks
,0,10344,worker finished job
,6,10344,tasks.size = 7
,0,10346,worker is executing own tasks
,0,10363,worker is executing another tasks
,0,10363,worker try execute another tasks from 0 rank
,3,10364,task 22 pass to 1
,0,10367,worker executed 22 task
,0,10367,worker try execute another tasks from 0 rank
,3,10367,task 15 pass to 1
,0,10370,worker executed 15 task
,0,10370,worker try execute another tasks from 0 rank
,3,10370,task 5 pass to 1
,0,10373,worker executed 5 task
,0,10373,worker try execute another tasks from 0 rank
,3,10373,task 29 pass to 1
,0,10376,worker executed 29 task
,0,10376,worker try execute another tasks from 0 rank
,0,10376,rank 0 haven't tasks
,0,10376,worker try execute another tasks from 2 rank
,0,10376,rank 2 haven't tasks
,0,10376,worker finished job
,6,10382,tasks.size = 11
,0,10384,worker is executing own tasks
,0,10411,worker is executing another tasks
,0,10411,worker try execute another tasks from 0 rank
,3,10411,task 30 pass to 1
,3,10413,task 12 pass to 0
,0,10413,worker executed 30 task
,0,10413,worker try execute another tasks from 0 rank
,0,10413,rank 0 haven't tasks
,0,10413,worker try execute another tasks from 2 rank
,0,10414,rank 2 haven't tasks
,0,10414,worker finished job
,6,10417,tasks.size = 12
,0,10428,worker is executing own tasks
,3,10452,change location in 0 for task 29 counter was 1
,3,10453,change location in 2 for task 29 counter was 0
,3,10453,map changed for task 29; sendedTaskCounter.size = 0
,0,10458,worker is executing another tasks
,0,10458,worker try execute another tasks from 0 rank
,0,10458,rank 0 haven't tasks
,0,10458,worker try execute another tasks from 2 rank
,0,10458,rank 2 haven't tasks
,0,10458,worker finished job
,3,10463,delete task 29
,6,10467,tasks.size = 11
,0,10470,worker is executing own tasks
,0,10497,worker is executing another tasks
,0,10497,worker try execute another tasks from 0 rank
,3,10497,task 12 pass to 1
,0,10510,worker executed 12 task
,0,10510,worker try execute another tasks from 0 rank
,0,10511,rank 0 haven't tasks
,0,10511,worker try execute another tasks from 2 rank
,0,10511,rank 2 haven't tasks
,0,10511,worker finished job
,6,10520,tasks.size = 12
,0,10523,worker is executing own tasks
,0,10553,worker is executing another tasks
,3,10556,task 2 pass to 0
,0,10556,worker try execute another tasks from 0 rank
,0,10556,rank 0 haven't tasks
,0,10556,worker try execute another tasks from 2 rank
,0,10558,rank 2 haven't tasks
,0,10558,worker finished job
,6,10576,tasks.size = 12
,0,10579,worker is executing own tasks
,0,10609,worker is executing another tasks
,0,10609,worker try execute another tasks from 0 rank
,3,10609,task 21 pass to 1
,3,10613,task 2 pass to 2
,0,10613,worker executed 21 task
,0,10613,worker try execute another tasks from 0 rank
,0,10613,rank 0 haven't tasks
,0,10613,worker try execute another tasks from 2 rank
,0,10613,rank 2 haven't tasks
,0,10613,worker finished job
,6,10637,tasks.size = 13
,0,10641,worker is executing own tasks
,3,10669,change location in 0 for task 21 counter was 1
,3,10669,change location in 2 for task 21 counter was 0
,3,10669,map changed for task 21; sendedTaskCounter.size = 0
,3,10669,delete task 21
,0,10674,worker is executing another tasks
,0,10674,worker try execute another tasks from 0 rank
,0,10674,rank 0 haven't tasks
,0,10674,worker try execute another tasks from 2 rank
,0,10675,rank 2 haven't tasks
,0,10675,worker finished job
,6,10675,tasks.size = 12
,0,10678,worker is executing own tasks
,3,10706,task 14 pass to 2
,0,10708,worker is executing another tasks
,0,10708,worker try execute another tasks from 0 rank
,0,10708,rank 0 haven't tasks
,0,10708,worker try execute another tasks from 2 rank
,0,10709,rank 2 haven't tasks
,0,10709,worker finished job
,6,10709,tasks.size = 12
,0,10715,worker is executing own tasks
,3,10741,change location in 0 for task 22 counter was 1
,3,10743,delete task 22
,3,10743,change location in 2 for task 22 counter was 0
,3,10743,map changed for task 22; sendedTaskCounter.size = 2
,3,10744,change location in 0 for task 15 counter was 1
,3,10744,delete task 15
,3,10746,change location in 0 for task 5 counter was 1
,3,10747,delete task 5
,3,10747,change location in 2 for task 15 counter was 0
,3,10747,map changed for task 15; sendedTaskCounter.size = 2
,3,10747,delete task 30
,3,10747,change location in 2 for task 5 counter was 0
,3,10747,map changed for task 5; sendedTaskCounter.size = 2
,3,10748,change location in 2 for task 30 counter was 1
,0,10748,worker is executing another tasks
,0,10748,worker try execute another tasks from 0 rank
,3,10748,change location in 0 for task 30 counter was 0
,3,10748,map changed for task 30; sendedTaskCounter.size = 1
,0,10748,rank 0 haven't tasks
,0,10748,worker try execute another tasks from 2 rank
,3,10748,change location in 0 for task 12 counter was 1
,3,10748,delete task 12
,0,10748,rank 2 haven't tasks
,0,10748,worker finished job
,3,10748,change location in 2 for task 12 counter was 0
,3,10748,map changed for task 12; sendedTaskCounter.size = 0
,6,10761,tasks.size = 7
,0,10767,worker is executing own tasks
,0,10788,worker is executing another tasks
,0,10788,worker try execute another tasks from 0 rank
,3,10788,task 17 pass to 1
,0,10803,worker executed 17 task
,0,10803,worker try execute another tasks from 0 rank
,0,10804,rank 0 haven't tasks
,0,10804,worker try execute another tasks from 2 rank
,0,10815,rank 2 haven't tasks
,0,10815,worker finished job
,6,10815,tasks.size = 8
,0,10824,worker is executing own tasks
,0,10841,worker is executing another tasks
,0,10841,worker try execute another tasks from 0 rank
,3,10841,task 24 pass to 1
,0,10843,worker executed 24 task
,0,10843,worker try execute another tasks from 0 rank
,3,10843,task 23 pass to 1
,0,10845,worker executed 23 task
,0,10845,worker try execute another tasks from 0 rank
,3,10845,task 31 pass to 1
,0,10846,worker executed 31 task
,0,10846,worker try execute another tasks from 0 rank
,3,10847,task 28 pass to 1
,0,10849,worker executed 28 task
,0,10849,worker try execute another tasks from 0 rank
,3,10849,task 5 pass to 1
,0,10851,worker executed 5 task
,0,10851,worker try execute another tasks from 0 rank
,0,10852,rank 0 haven't tasks
,0,10852,worker try execute another tasks from 2 rank
,3,10852,task 15 pass to 1
,0,10854,worker executed 15 task
,0,10854,worker try execute another tasks from 2 rank
,0,10872,rank 2 haven't tasks
,0,10872,worker finished job
,6,10872,tasks.size = 14
,0,10897,worker is executing own tasks
,3,10919,task 21 pass to 0
,3,10923,task 12 pass to 0
,0,10924,worker is executing another tasks
,0,10924,worker try execute another tasks from 0 rank
,0,10924,rank 0 haven't tasks
,0,10924,worker try execute another tasks from 2 rank
,0,10924,rank 2 haven't tasks
,0,10924,worker finished job
,6,10936,tasks.size = 14
,0,10939,worker is executing own tasks
,3,10962,change location in 0 for task 15 counter was 1
,3,10962,change location in 2 for task 15 counter was 0
,3,10962,map changed for task 15; sendedTaskCounter.size = 0
,3,10962,delete task 15
,0,10964,worker is executing another tasks
,0,10964,worker try execute another tasks from 0 rank
,0,10964,rank 0 haven't tasks
,0,10964,worker try execute another tasks from 2 rank
,0,10964,rank 2 haven't tasks
,0,10964,worker finished job
,6,10965,tasks.size = 13
,0,10968,worker is executing own tasks
,0,10994,worker is executing another tasks
,0,10994,worker try execute another tasks from 0 rank
,0,10994,rank 0 haven't tasks
,0,10994,worker try execute another tasks from 2 rank
,0,10994,rank 2 haven't tasks
,0,10994,worker finished job
,6,10995,tasks.size = 13
,0,10999,worker is executing own tasks
,0,11024,worker is executing another tasks
,0,11024,worker try execute another tasks from 0 rank
,0,11024,rank 0 haven't tasks
,0,11024,worker try execute another tasks from 2 rank
,0,11025,rank 2 haven't tasks
,0,11025,worker finished job
,6,11026,tasks.size = 13
,0,11030,worker is executing own tasks
,0,11055,worker is executing another tasks
,0,11055,worker try execute another tasks from 0 rank
,0,11055,rank 0 haven't tasks
,0,11055,worker try execute another tasks from 2 rank
,0,11056,rank 2 haven't tasks
,0,11056,worker finished job
,6,11057,tasks.size = 13
,0,11060,worker is executing own tasks
,0,11085,worker is executing another tasks
,0,11085,worker try execute another tasks from 0 rank
,0,11085,rank 0 haven't tasks
,0,11085,worker try execute another tasks from 2 rank
,0,11086,rank 2 haven't tasks
,0,11086,worker finished job
,6,11087,tasks.size = 13
,0,11091,worker is executing own tasks
,0,11116,worker is executing another tasks
,0,11116,worker try execute another tasks from 0 rank
,0,11117,rank 0 haven't tasks
,0,11117,worker try execute another tasks from 2 rank
,0,11117,rank 2 haven't tasks
,0,11117,worker finished job
,6,11118,tasks.size = 13
,0,11121,worker is executing own tasks
,0,11146,worker is executing another tasks
,0,11146,worker try execute another tasks from 0 rank
,0,11147,rank 0 haven't tasks
,0,11147,worker try execute another tasks from 2 rank
,0,11147,rank 2 haven't tasks
,0,11147,worker finished job
,6,11148,tasks.size = 13
,0,11151,worker is executing own tasks
,0,11176,worker is executing another tasks
,0,11176,worker try execute another tasks from 0 rank
,0,11176,rank 0 haven't tasks
,0,11176,worker try execute another tasks from 2 rank
,0,11176,rank 2 haven't tasks
,0,11176,worker finished job
,6,11178,tasks.size = 13
,0,11182,worker is executing own tasks
,0,11205,worker is executing another tasks
,0,11205,worker try execute another tasks from 0 rank
,3,11205,task 15 pass to 1
,3,11205,change location in 0 for task 5 counter was 1
,3,11205,delete task 5
,0,11207,worker executed 15 task
,0,11207,worker try execute another tasks from 0 rank
,0,11207,rank 0 haven't tasks
,0,11207,worker try execute another tasks from 2 rank
,3,11207,change location in 2 for task 5 counter was 0
,3,11207,map changed for task 5; sendedTaskCounter.size = 0
,0,11208,rank 2 haven't tasks
,0,11208,worker finished job
,6,11209,tasks.size = 13
,0,11212,worker is executing own tasks
,3,11235,change location in 0 for task 15 counter was 1
,3,11235,change location in 2 for task 15 counter was 0
,3,11235,map changed for task 15; sendedTaskCounter.size = 0
,3,11235,delete task 15
,0,11239,worker is executing another tasks
,0,11239,worker try execute another tasks from 0 rank
,0,11239,rank 0 haven't tasks
,0,11239,worker try execute another tasks from 2 rank
,0,11240,rank 2 haven't tasks
,0,11240,worker finished job
,6,11240,tasks.size = 12
,0,11259,worker is executing own tasks
,0,11281,worker is executing another tasks
,0,11281,worker try execute another tasks from 0 rank
,3,11281,task 15 pass to 1
,0,11283,worker executed 15 task
,0,11283,worker try execute another tasks from 0 rank
,0,11283,rank 0 haven't tasks
,0,11283,worker try execute another tasks from 2 rank
,0,11284,rank 2 haven't tasks
,0,11284,worker finished job
,6,11288,tasks.size = 13
,0,11290,worker is executing own tasks
,3,11314,task 27 pass to 0
,0,11315,worker is executing another tasks
,0,11315,worker try execute another tasks from 0 rank
,0,11315,rank 0 haven't tasks
,0,11315,worker try execute another tasks from 2 rank
,3,11315,task 29 pass to 1
,3,11317,task 14 pass to 0
,0,11318,worker executed 29 task
,0,11318,worker try execute another tasks from 2 rank
,3,11318,task 5 pass to 1
,0,11321,worker executed 5 task
,0,11321,worker try execute another tasks from 2 rank
,0,11321,rank 2 haven't tasks
,0,11321,worker finished job
,6,11322,tasks.size = 15
,0,11323,worker is executing own tasks
,3,11349,delete task 29
,3,11349,change location in 0 for task 29 counter was 1
,3,11349,change location in 2 for task 29 counter was 0
,3,11349,map changed for task 29; sendedTaskCounter.size = 0
,0,11350,worker is executing another tasks
,0,11351,worker try execute another tasks from 0 rank
,0,11351,rank 0 haven't tasks
,0,11351,worker try execute another tasks from 2 rank
,0,11351,rank 2 haven't tasks
,0,11351,worker finished job
,6,11368,tasks.size = 14
,0,11372,worker is executing own tasks
,3,11389,change location in 0 for task 23 counter was 1
,3,11389,delete task 23
,3,11390,change location in 2 for task 23 counter was 0
,3,11390,map changed for task 23; sendedTaskCounter.size = 0
,0,11396,worker is executing another tasks
,0,11396,worker try execute another tasks from 0 rank
,3,11397,task 22 pass to 1
,0,11399,worker executed 22 task
,0,11399,worker try execute another tasks from 0 rank
,3,11399,task 21 pass to 1
,0,11402,worker executed 21 task
,0,11402,worker try execute another tasks from 0 rank
,3,11402,task 27 pass to 1
,3,11403,task 14 pass to 2
,0,11404,worker executed 27 task
,0,11404,worker try execute another tasks from 0 rank
,0,11404,rank 0 haven't tasks
,0,11404,worker try execute another tasks from 2 rank
,0,11404,rank 2 haven't tasks
,0,11404,worker finished job
,6,11406,tasks.size = 16
,0,11423,worker is executing own tasks
,3,11430,change location in 0 for task 25 counter was 1
,3,11430,change location in 2 for task 25 counter was 0
,3,11430,map changed for task 25; sendedTaskCounter.size = 0
,3,11431,delete task 25
,3,11432,change location in 0 for task 16 counter was 1
,3,11435,change location in 2 for task 16 counter was 0
,3,11435,map changed for task 16; sendedTaskCounter.size = 0
,3,11435,delete task 16
,3,11436,change location in 0 for task 31 counter was 1
,3,11437,delete task 31
,3,11437,change location in 2 for task 31 counter was 0
,3,11437,map changed for task 31; sendedTaskCounter.size = 0
,3,11438,change location in 0 for task 15 counter was 1
,3,11439,delete task 15
,3,11439,change location in 2 for task 15 counter was 0
,3,11439,map changed for task 15; sendedTaskCounter.size = 0
,3,11442,change location in 0 for task 21 counter was 1
,3,11443,change location in 2 for task 21 counter was 0
,3,11443,map changed for task 21; sendedTaskCounter.size = 0
,3,11443,delete task 21
,0,11445,worker is executing another tasks
,0,11445,worker try execute another tasks from 0 rank
,3,11445,task 12 pass to 1
,0,11448,worker executed 12 task
,0,11448,worker try execute another tasks from 0 rank
,0,11448,rank 0 haven't tasks
,0,11448,worker try execute another tasks from 2 rank
,0,11448,rank 2 haven't tasks
,0,11448,worker finished job
,6,11471,tasks.size = 12
,0,11483,worker is executing own tasks
,3,11499,task 23 pass to 0
,3,11502,task 14 pass to 0
,3,11505,task 25 pass to 0
,0,11508,worker is executing another tasks
,0,11508,worker try execute another tasks from 0 rank
,0,11508,rank 0 haven't tasks
,0,11508,worker try execute another tasks from 2 rank
,0,11514,rank 2 haven't tasks
,0,11514,worker finished job
,3,11514,task 16 pass to 0
,6,11519,tasks.size = 12
,0,11528,worker is executing own tasks
,0,11553,worker is executing another tasks
,0,11559,worker try execute another tasks from 0 rank
,3,11560,task 14 pass to 1
,0,11562,worker executed 14 task
,0,11562,worker try execute another tasks from 0 rank
,3,11563,task 25 pass to 2
,0,11563,rank 0 haven't tasks
,0,11563,worker try execute another tasks from 2 rank
,0,11563,rank 2 haven't tasks
,0,11563,worker finished job
,6,11565,tasks.size = 13
,0,11572,worker is executing own tasks
,3,11596,task 8 pass to 0
,0,11598,worker is executing another tasks
,0,11598,worker try execute another tasks from 0 rank
,0,11608,rank 0 haven't tasks
,0,11608,worker try execute another tasks from 2 rank
,0,11608,rank 2 haven't tasks
,0,11608,worker finished job
,6,11624,tasks.size = 13
,0,11638,worker is executing own tasks
,3,11660,change location in 2 for task 12 counter was 1
,3,11660,change location in 0 for task 12 counter was 0
,3,11660,map changed for task 12; sendedTaskCounter.size = 0
,3,11660,delete task 12
,0,11661,worker is executing another tasks
,0,11661,worker try execute another tasks from 0 rank
,0,11663,rank 0 haven't tasks
,0,11663,worker try execute another tasks from 2 rank
,0,11663,rank 2 haven't tasks
,0,11663,worker finished job
,6,11671,tasks.size = 12
,0,11680,worker is executing own tasks
,3,11698,task 25 pass to 0
,0,11704,worker is executing another tasks
,0,11719,worker try execute another tasks from 0 rank
,0,11720,rank 0 haven't tasks
,0,11720,worker try execute another tasks from 2 rank
,0,11735,rank 2 haven't tasks
,0,11735,worker finished job
,6,11755,tasks.size = 12
,0,11760,worker is executing own tasks
,3,11783,task 15 pass to 0
,0,11784,worker is executing another tasks
,0,11785,worker try execute another tasks from 0 rank
,0,11785,rank 0 haven't tasks
,0,11785,worker try execute another tasks from 2 rank
,3,11786,task 12 pass to 0
,0,11788,rank 2 haven't tasks
,0,11788,worker finished job
,6,11790,tasks.size = 12
,0,11795,worker is executing own tasks
,0,11818,worker is executing another tasks
,0,11819,worker try execute another tasks from 0 rank
,0,11831,rank 0 haven't tasks
,0,11831,worker try execute another tasks from 2 rank
,0,11832,rank 2 haven't tasks
,0,11832,worker finished job
,6,11832,tasks.size = 12
,0,11840,worker is executing own tasks
,0,11861,worker is executing another tasks
,0,11861,worker try execute another tasks from 0 rank
,3,11861,change location in 0 for task 14 counter was 1
,3,11861,task 15 pass to 1
,3,11862,delete task 14
,0,11863,worker executed 15 task
,0,11863,worker try execute another tasks from 0 rank
,0,11864,rank 0 haven't tasks
,0,11864,worker try execute another tasks from 2 rank
,3,11864,change location in 2 for task 14 counter was 0
,3,11864,map changed for task 14; sendedTaskCounter.size = 0
,0,11864,rank 2 haven't tasks
,0,11864,worker finished job
,6,11867,tasks.size = 12
,0,11871,worker is executing own tasks
,3,11891,delete task 15
,3,11891,change location in 2 for task 15 counter was 1
,0,11891,worker is executing another tasks
,0,11891,worker try execute another tasks from 0 rank
,3,11892,change location in 0 for task 15 counter was 0
,3,11892,map changed for task 15; sendedTaskCounter.size = 0
,0,11908,rank 0 haven't tasks
,0,11908,worker try execute another tasks from 2 rank
,0,11908,rank 2 haven't tasks
,0,11908,worker finished job
,6,11916,tasks.size = 11
,0,11927,worker is executing own tasks
,0,11947,worker is executing another tasks
,0,11947,worker try execute another tasks from 0 rank
,3,11951,task 25 pass to 1
,0,11953,worker executed 25 task
,0,11953,worker try execute another tasks from 0 rank
,0,11953,rank 0 haven't tasks
,0,11953,worker try execute another tasks from 2 rank
,0,11967,rank 2 haven't tasks
,0,11967,worker finished job
,6,11968,tasks.size = 12
,0,11978,worker is executing own tasks
,3,11999,delete task 24
,3,11999,change location in 0 for task 24 counter was 1
,3,11999,change location in 2 for task 24 counter was 0
,3,11999,map changed for task 24; sendedTaskCounter.size = 0
,3,12001,change location in 0 for task 5 counter was 1
,3,12012,change location in 2 for task 5 counter was 0
,3,12012,map changed for task 5; sendedTaskCounter.size = 0
,3,12012,delete task 5
,0,12012,worker is executing another tasks
,0,12012,worker try execute another tasks from 0 rank
,0,12013,rank 0 haven't tasks
,0,12013,worker try execute another tasks from 2 rank
,0,12013,rank 2 haven't tasks
,0,12013,worker finished job
,6,12015,tasks.size = 10
,0,12039,worker is executing own tasks
,0,12065,worker is executing another tasks
,0,12065,worker try execute another tasks from 0 rank
,0,12066,rank 0 haven't tasks
,0,12066,worker try execute another tasks from 2 rank
,0,12066,rank 2 haven't tasks
,0,12066,worker finished job
,6,12083,tasks.size = 10
,0,12094,worker is executing own tasks
,0,12112,worker is executing another tasks
,0,12112,worker try execute another tasks from 0 rank
,0,12136,rank 0 haven't tasks
,0,12136,worker try execute another tasks from 2 rank
,0,12145,rank 2 haven't tasks
,0,12145,worker finished job
,6,12146,tasks.size = 10
,0,12151,worker is executing own tasks
,3,12177,change location in 0 for task 22 counter was 1
,3,12178,change location in 2 for task 22 counter was 0
,3,12178,map changed for task 22; sendedTaskCounter.size = 1
,3,12178,change location in 2 for task 27 counter was 1
,3,12178,delete task 22
,3,12179,change location in 0 for task 27 counter was 0
,3,12179,map changed for task 27; sendedTaskCounter.size = 0
,3,12179,delete task 27
,0,12181,worker is executing another tasks
,0,12181,worker try execute another tasks from 0 rank
,0,12182,rank 0 haven't tasks
,0,12182,worker try execute another tasks from 2 rank
,0,12182,rank 2 haven't tasks
,0,12182,worker finished job
,6,12182,tasks.size = 8
,0,12191,worker is executing own tasks
,0,12216,worker is executing another tasks
,0,12216,worker try execute another tasks from 0 rank
,3,12216,task 27 pass to 1
,3,12217,task 14 pass to 0
,0,12219,worker executed 27 task
,0,12219,worker try execute another tasks from 0 rank
,0,12219,rank 0 haven't tasks
,0,12219,worker try execute another tasks from 2 rank
,3,12220,task 24 pass to 1
,3,12221,task 5 pass to 0
,0,12223,worker executed 24 task
,0,12223,worker try execute another tasks from 2 rank
,0,12223,rank 2 haven't tasks
,0,12223,worker finished job
,6,12231,tasks.size = 10
,0,12235,worker is executing own tasks
,0,12260,worker is executing another tasks
,0,12260,worker try execute another tasks from 0 rank
,3,12260,task 5 pass to 1
,3,12262,task 15 pass to 0
,0,12263,worker executed 5 task
,0,12263,worker try execute another tasks from 0 rank
,0,12263,rank 0 haven't tasks
,0,12263,worker try execute another tasks from 2 rank
,3,12264,task 22 pass to 1
,0,12266,worker executed 22 task
,0,12266,worker try execute another tasks from 2 rank
,0,12266,rank 2 haven't tasks
,0,12266,worker finished job
,6,12286,tasks.size = 12
,0,12291,worker is executing own tasks
,0,12313,worker is executing another tasks
,0,12313,worker try execute another tasks from 0 rank
,3,12314,task 14 pass to 1
,0,12316,worker executed 14 task
,0,12316,worker try execute another tasks from 0 rank
,3,12316,task 15 pass to 1
,0,12318,worker executed 15 task
,0,12318,worker try execute another tasks from 0 rank
,0,12318,rank 0 haven't tasks
,0,12318,worker try execute another tasks from 2 rank
,0,12324,rank 2 haven't tasks
,0,12324,worker finished job
,6,12343,tasks.size = 14
,0,12363,worker is executing own tasks
,3,12387,change location in 0 for task 15 counter was 1
,3,12387,change location in 2 for task 15 counter was 0
,3,12387,map changed for task 15; sendedTaskCounter.size = 0
,0,12387,worker is executing another tasks
,0,12387,worker try execute another tasks from 0 rank
,0,12387,rank 0 haven't tasks
,0,12387,worker try execute another tasks from 2 rank
,3,12387,delete task 15
,0,12388,rank 2 haven't tasks
,0,12388,worker finished job
,6,12402,tasks.size = 13
,0,12405,worker is executing own tasks
,0,12428,worker is executing another tasks
,0,12428,worker try execute another tasks from 0 rank
,0,12428,rank 0 haven't tasks
,0,12428,worker try execute another tasks from 2 rank
,0,12443,rank 2 haven't tasks
,0,12444,worker finished job
,6,12468,tasks.size = 13
,0,12470,worker is executing own tasks
,0,12493,worker is executing another tasks
,0,12493,worker try execute another tasks from 0 rank
,0,12493,rank 0 haven't tasks
,0,12493,worker try execute another tasks from 2 rank
,3,12494,task 21 pass to 1
,0,12497,worker executed 21 task
,0,12497,worker try execute another tasks from 2 rank
,0,12514,rank 2 haven't tasks
,0,12514,worker finished job
,6,12540,tasks.size = 14
,0,12544,worker is executing own tasks
,3,12566,change location in 0 for task 14 counter was 1
,3,12566,change location in 2 for task 14 counter was 0
,3,12566,map changed for task 14; sendedTaskCounter.size = 0
,0,12569,worker is executing another tasks
,0,12569,worker try execute another tasks from 0 rank
,0,12569,rank 0 haven't tasks
,0,12569,worker try execute another tasks from 2 rank
,0,12583,rank 2 haven't tasks
,0,12583,worker finished job
,3,12584,delete task 14
,6,12587,tasks.size = 13
,0,12591,worker is executing own tasks
,3,12634,task 19 pass to 0
,0,12635,worker is executing another tasks
,0,12635,worker try execute another tasks from 0 rank
,0,12635,rank 0 haven't tasks
,0,12635,worker try execute another tasks from 2 rank
,3,12635,change location in 0 for task 21 counter was 1
,3,12635,change location in 2 for task 21 counter was 0
,3,12635,map changed for task 21; sendedTaskCounter.size = 0
,3,12635,delete task 21
,0,12635,rank 2 haven't tasks
,0,12635,worker finished job
,6,12644,tasks.size = 12
,0,12658,worker is executing own tasks
,3,12688,task 14 pass to 0
,0,12691,worker is executing another tasks
,0,12691,worker try execute another tasks from 0 rank
,0,12691,rank 0 haven't tasks
,0,12691,worker try execute another tasks from 2 rank
,0,12691,rank 2 haven't tasks
,0,12691,worker finished job
,6,12692,tasks.size = 12
,0,12695,worker is executing own tasks
,3,12717,change location in 0 for task 22 counter was 1
,0,12718,worker is executing another tasks
,0,12718,worker try execute another tasks from 0 rank
,3,12727,task 19 pass to 1
,0,12730,worker executed 19 task
,0,12730,worker try execute another tasks from 0 rank
,0,12730,rank 0 haven't tasks
,0,12730,worker try execute another tasks from 2 rank
,0,12747,rank 2 haven't tasks
,0,12747,worker finished job
,3,12747,change location in 2 for task 22 counter was 0
,3,12747,map changed for task 22; sendedTaskCounter.size = 0
,3,12759,delete task 22
,6,12779,tasks.size = 12
,0,12800,worker is executing own tasks
,0,12822,worker is executing another tasks
,0,12822,worker try execute another tasks from 0 rank
,3,12822,task 12 pass to 1
,0,12825,worker executed 12 task
,0,12825,worker try execute another tasks from 0 rank
,3,12843,task 21 pass to 0
,0,12843,rank 0 haven't tasks
,0,12843,worker try execute another tasks from 2 rank
,0,12844,rank 2 haven't tasks
,0,12844,worker finished job
,6,12851,tasks.size = 13
,0,12855,worker is executing own tasks
,0,12881,worker is executing another tasks
,0,12881,worker try execute another tasks from 0 rank
,0,12881,rank 0 haven't tasks
,0,12881,worker try execute another tasks from 2 rank
,0,12882,rank 2 haven't tasks
,0,12882,worker finished job
,6,12884,tasks.size = 13
,0,12890,worker is executing own tasks
,0,12914,worker is executing another tasks
,0,12914,worker try execute another tasks from 0 rank
,0,12914,rank 0 haven't tasks
,0,12914,worker try execute another tasks from 2 rank
,0,12928,rank 2 haven't tasks
,0,12928,worker finished job
,3,12928,change location in 0 for task 12 counter was 1
,3,12928,change location in 2 for task 12 counter was 0
,3,12928,map changed for task 12; sendedTaskCounter.size = 0
,3,12928,delete task 12
,6,12934,tasks.size = 12
,0,12936,worker is executing own tasks
,0,12960,worker is executing another tasks
,0,12960,worker try execute another tasks from 0 rank
,0,12960,rank 0 haven't tasks
,0,12960,worker try execute another tasks from 2 rank
,0,12960,rank 2 haven't tasks
,0,12960,worker finished job
,6,12976,tasks.size = 12
,0,13007,worker is executing own tasks
,3,13027,change location in 0 for task 17 counter was 1
,3,13027,change location in 2 for task 17 counter was 0
,3,13027,map changed for task 17; sendedTaskCounter.size = 0
,3,13027,delete task 17
,0,13028,worker is executing another tasks
,0,13028,worker try execute another tasks from 0 rank
,3,13029,task 8 pass to 1
