,thread,time,event
,3,7242,task 18 pass to 2
,3,7245,change location in 1 for task 15 counter was 1
,3,7246,change location in 2 for task 15 counter was 0
,3,7246,map changed for task 15; sendedTaskCounter.size = 0
,3,7246,delete task 15
,3,7246,change location in 1 for task 22 counter was 1
,3,7246,delete task 22
,3,7246,change location in 2 for task 22 counter was 0
,3,7246,map changed for task 22; sendedTaskCounter.size = 0
,3,7248,change location in 1 for task 14 counter was 1
,3,7248,change location in 2 for task 14 counter was 0
,3,7248,map changed for task 14; sendedTaskCounter.size = 0
,0,7248,worker is executing another tasks
,0,7248,worker try execute another tasks from 2 rank
,3,7249,delete task 14
,0,7249,rank 2 haven't tasks
,0,7249,worker try execute another tasks from 1 rank
,0,7251,rank 1 haven't tasks
,0,7251,worker finished job
,6,7251,tasks.size = 10
,0,7254,worker is executing own tasks
,3,7275,change location in 2 for task 17 counter was 1
,3,7275,change location in 1 for task 17 counter was 0
,3,7275,map changed for task 17; sendedTaskCounter.size = 0
,3,7275,delete task 17
,0,7276,worker is executing another tasks
,0,7276,worker try execute another tasks from 2 rank
,3,7295,task 15 pass to 0
,0,7297,worker executed 15 task
,0,7297,worker try execute another tasks from 2 rank
,0,7303,rank 2 haven't tasks
,0,7303,worker try execute another tasks from 1 rank
,0,7304,rank 1 haven't tasks
,0,7304,worker finished job
,6,7305,tasks.size = 10
,0,7309,worker is executing own tasks
,3,7332,change location in 2 for task 30 counter was 1
,3,7332,delete task 30
,3,7334,change location in 1 for task 30 counter was 0
,3,7334,map changed for task 30; sendedTaskCounter.size = 1
,3,7334,change location in 1 for task 16 counter was 1
,3,7334,delete task 16
,3,7334,change location in 2 for task 16 counter was 0
,3,7334,map changed for task 16; sendedTaskCounter.size = 0
,3,7336,change location in 1 for task 15 counter was 1
,3,7337,delete task 15
,3,7337,change location in 2 for task 15 counter was 0
,3,7337,map changed for task 15; sendedTaskCounter.size = 0
,0,7337,worker is executing another tasks
,0,7337,worker try execute another tasks from 2 rank
,3,7343,task 29 pass to 0
,3,7344,task 14 pass to 1
,0,7346,worker executed 29 task
,0,7346,worker try execute another tasks from 2 rank
,0,7347,rank 2 haven't tasks
,0,7347,worker try execute another tasks from 1 rank
,0,7348,rank 1 haven't tasks
,0,7348,worker finished job
,6,7354,tasks.size = 8
,0,7380,worker is executing own tasks
,3,7395,change location in 1 for task 29 counter was 1
,3,7396,change location in 2 for task 29 counter was 0
,3,7396,map changed for task 29; sendedTaskCounter.size = 0
,3,7396,delete task 29
,0,7397,worker is executing another tasks
,0,7397,worker try execute another tasks from 2 rank
,0,7398,rank 2 haven't tasks
,0,7398,worker try execute another tasks from 1 rank
,0,7399,rank 1 haven't tasks
,0,7399,worker finished job
,6,7408,tasks.size = 7
,0,7416,worker is executing own tasks
,0,7433,worker is executing another tasks
,0,7433,worker try execute another tasks from 2 rank
,3,7438,task 30 pass to 2
,3,7440,task 15 pass to 2
,3,7455,task 18 pass to 0
,0,7458,worker executed 18 task
,0,7458,worker try execute another tasks from 2 rank
,0,7480,rank 2 haven't tasks
,0,7480,worker try execute another tasks from 1 rank
,0,7480,rank 1 haven't tasks
,0,7480,worker finished job
,6,7480,tasks.size = 8
,0,7496,worker is executing own tasks
,0,7515,worker is executing another tasks
,0,7515,worker try execute another tasks from 2 rank
,3,7516,task 30 pass to 0
,0,7517,worker executed 30 task
,0,7517,worker try execute another tasks from 2 rank
,0,7517,rank 2 haven't tasks
,0,7517,worker try execute another tasks from 1 rank
,3,7518,task 31 pass to 0
,0,7519,worker executed 31 task
,0,7519,worker try execute another tasks from 1 rank
,0,7539,rank 1 haven't tasks
,0,7539,worker finished job
,6,7543,tasks.size = 10
,0,7545,worker is executing own tasks
,0,7567,worker is executing another tasks
,0,7575,worker try execute another tasks from 2 rank
,3,7577,task 2 pass to 0
,0,7579,worker executed 2 task
,0,7579,worker try execute another tasks from 2 rank
,3,7582,task 29 pass to 0
,0,7584,worker executed 29 task
,0,7584,worker try execute another tasks from 2 rank
,0,7585,rank 2 haven't tasks
,0,7585,worker try execute another tasks from 1 rank
,0,7585,rank 1 haven't tasks
,0,7585,worker finished job
,6,7585,tasks.size = 12
,0,7588,worker is executing own tasks
,3,7607,task 17 pass to 2
,3,7610,task 14 pass to 2
,3,7610,change location in 1 for task 29 counter was 1
,3,7610,delete task 29
,0,7612,worker is executing another tasks
,0,7612,worker try execute another tasks from 2 rank
,3,7613,change location in 2 for task 29 counter was 0
,3,7613,map changed for task 29; sendedTaskCounter.size = 0
,0,7628,rank 2 haven't tasks
,0,7628,worker try execute another tasks from 1 rank
,0,7630,rank 1 haven't tasks
,0,7630,worker finished job
,6,7641,tasks.size = 11
,0,7653,worker is executing own tasks
,0,7678,worker is executing another tasks
,0,7678,worker try execute another tasks from 2 rank
,0,7678,rank 2 haven't tasks
,0,7678,worker try execute another tasks from 1 rank
,0,7678,rank 1 haven't tasks
,0,7678,worker finished job
,6,7678,tasks.size = 11
,0,7681,worker is executing own tasks
,0,7706,worker is executing another tasks
,0,7706,worker try execute another tasks from 2 rank
,0,7706,rank 2 haven't tasks
,0,7706,worker try execute another tasks from 1 rank
,0,7706,rank 1 haven't tasks
,0,7706,worker finished job
,6,7707,tasks.size = 11
,0,7709,worker is executing own tasks
,0,7735,worker is executing another tasks
,0,7735,worker try execute another tasks from 2 rank
,0,7735,rank 2 haven't tasks
,0,7735,worker try execute another tasks from 1 rank
,0,7735,rank 1 haven't tasks
,0,7735,worker finished job
,6,7736,tasks.size = 11
,0,7738,worker is executing own tasks
,0,7763,worker is executing another tasks
,0,7763,worker try execute another tasks from 2 rank
,0,7763,rank 2 haven't tasks
,0,7763,worker try execute another tasks from 1 rank
,0,7763,rank 1 haven't tasks
,0,7763,worker finished job
,6,7764,tasks.size = 11
,0,7766,worker is executing own tasks
,0,7791,worker is executing another tasks
,0,7791,worker try execute another tasks from 2 rank
,0,7791,rank 2 haven't tasks
,0,7791,worker try execute another tasks from 1 rank
,0,7792,rank 1 haven't tasks
,0,7792,worker finished job
,6,7792,tasks.size = 11
,0,7795,worker is executing own tasks
,0,7820,worker is executing another tasks
,0,7820,worker try execute another tasks from 2 rank
,0,7820,rank 2 haven't tasks
,0,7820,worker try execute another tasks from 1 rank
,0,7820,rank 1 haven't tasks
,0,7820,worker finished job
,6,7821,tasks.size = 11
,0,7823,worker is executing own tasks
,0,7849,worker is executing another tasks
,0,7849,worker try execute another tasks from 2 rank
,0,7849,rank 2 haven't tasks
,0,7849,worker try execute another tasks from 1 rank
,0,7849,rank 1 haven't tasks
,0,7849,worker finished job
,6,7849,tasks.size = 11
,0,7852,worker is executing own tasks
,0,7877,worker is executing another tasks
,0,7877,worker try execute another tasks from 2 rank
,0,7878,rank 2 haven't tasks
,0,7878,worker try execute another tasks from 1 rank
,0,7878,rank 1 haven't tasks
,0,7878,worker finished job
,6,7878,tasks.size = 11
,0,7881,worker is executing own tasks
,0,7904,worker is executing another tasks
,0,7904,worker try execute another tasks from 2 rank
,3,7904,change location in 1 for task 2 counter was 1
,3,7904,change location in 2 for task 2 counter was 0
,3,7904,map changed for task 2; sendedTaskCounter.size = 0
,3,7905,delete task 2
,0,7923,rank 2 haven't tasks
,0,7923,worker try execute another tasks from 1 rank
,0,7924,rank 1 haven't tasks
,0,7924,worker finished job
,6,7924,tasks.size = 10
,0,7926,worker is executing own tasks
,0,7948,worker is executing another tasks
,0,7948,worker try execute another tasks from 2 rank
,3,7949,task 5 pass to 0
,0,7952,worker executed 5 task
,0,7952,worker try execute another tasks from 2 rank
,3,7952,task 15 pass to 0
,0,7954,worker executed 15 task
,0,7954,worker try execute another tasks from 2 rank
,3,7955,task 14 pass to 0
,0,7957,worker executed 14 task
,0,7957,worker try execute another tasks from 2 rank
,3,7958,task 2 pass to 0
,3,7959,task 22 pass to 2
,0,7961,worker executed 2 task
,0,7961,worker try execute another tasks from 2 rank
,0,7963,rank 2 haven't tasks
,0,7963,worker try execute another tasks from 1 rank
,0,7963,rank 1 haven't tasks
,3,7963,task 29 pass to 2
,0,7964,worker finished job
,6,7983,tasks.size = 14
,0,7986,worker is executing own tasks
,0,8015,worker is executing another tasks
,0,8015,worker try execute another tasks from 2 rank
,0,8016,rank 2 haven't tasks
,0,8016,worker try execute another tasks from 1 rank
,0,8016,rank 1 haven't tasks
,0,8016,worker finished job
,3,8016,change location in 1 for task 2 counter was 1
,3,8016,change location in 2 for task 2 counter was 0
,3,8016,map changed for task 2; sendedTaskCounter.size = 0
,3,8016,delete task 2
,6,8021,tasks.size = 13
,0,8024,worker is executing own tasks
,3,8049,change location in 2 for task 14 counter was 1
,3,8049,change location in 1 for task 14 counter was 0
,3,8049,map changed for task 14; sendedTaskCounter.size = 0
,3,8049,delete task 14
,0,8050,worker is executing another tasks
,0,8050,worker try execute another tasks from 2 rank
,0,8051,rank 2 haven't tasks
,0,8051,worker try execute another tasks from 1 rank
,0,8051,rank 1 haven't tasks
,0,8051,worker finished job
,6,8053,tasks.size = 12
,0,8056,worker is executing own tasks
,3,8078,change location in 2 for task 5 counter was 1
,3,8078,change location in 1 for task 5 counter was 0
,3,8078,map changed for task 5; sendedTaskCounter.size = 0
,3,8078,delete task 5
,0,8080,worker is executing another tasks
,0,8080,worker try execute another tasks from 2 rank
,0,8080,rank 2 haven't tasks
,0,8080,worker try execute another tasks from 1 rank
,0,8081,rank 1 haven't tasks
,0,8081,worker finished job
,6,8081,tasks.size = 11
,0,8084,worker is executing own tasks
,0,8109,worker is executing another tasks
,0,8109,worker try execute another tasks from 2 rank
,0,8109,rank 2 haven't tasks
,0,8109,worker try execute another tasks from 1 rank
,0,8109,rank 1 haven't tasks
,0,8109,worker finished job
,6,8110,tasks.size = 11
,0,8112,worker is executing own tasks
,0,8137,worker is executing another tasks
,0,8137,worker try execute another tasks from 2 rank
,0,8137,rank 2 haven't tasks
,0,8137,worker try execute another tasks from 1 rank
,0,8137,rank 1 haven't tasks
,0,8137,worker finished job
,6,8160,tasks.size = 11
,0,8164,worker is executing own tasks
,0,8188,worker is executing another tasks
,0,8188,worker try execute another tasks from 2 rank
,0,8189,rank 2 haven't tasks
,0,8189,worker try execute another tasks from 1 rank
,0,8189,rank 1 haven't tasks
,0,8189,worker finished job
,6,8190,tasks.size = 11
,0,8193,worker is executing own tasks
,0,8218,worker is executing another tasks
,0,8218,worker try execute another tasks from 2 rank
,0,8218,rank 2 haven't tasks
,0,8218,worker try execute another tasks from 1 rank
,0,8218,rank 1 haven't tasks
,0,8218,worker finished job
,6,8219,tasks.size = 11
,0,8222,worker is executing own tasks
,0,8247,worker is executing another tasks
,0,8247,worker try execute another tasks from 2 rank
,0,8247,rank 2 haven't tasks
,0,8247,worker try execute another tasks from 1 rank
,0,8247,rank 1 haven't tasks
,0,8247,worker finished job
,6,8248,tasks.size = 11
,0,8252,worker is executing own tasks
,0,8276,worker is executing another tasks
,0,8276,worker try execute another tasks from 2 rank
,0,8276,rank 2 haven't tasks
,0,8276,worker try execute another tasks from 1 rank
,0,8276,rank 1 haven't tasks
,0,8276,worker finished job
,6,8277,tasks.size = 11
,0,8280,worker is executing own tasks
,0,8305,worker is executing another tasks
,0,8305,worker try execute another tasks from 2 rank
,0,8305,rank 2 haven't tasks
,0,8305,worker try execute another tasks from 1 rank
,0,8305,rank 1 haven't tasks
,0,8305,worker finished job
,6,8306,tasks.size = 11
,0,8308,worker is executing own tasks
,0,8333,worker is executing another tasks
,0,8333,worker try execute another tasks from 2 rank
,0,8333,rank 2 haven't tasks
,0,8333,worker try execute another tasks from 1 rank
,0,8333,rank 1 haven't tasks
,0,8333,worker finished job
,6,8336,tasks.size = 11
,0,8340,worker is executing own tasks
,0,8364,worker is executing another tasks
,0,8364,worker try execute another tasks from 2 rank
,0,8364,rank 2 haven't tasks
,0,8364,worker try execute another tasks from 1 rank
,0,8365,rank 1 haven't tasks
,0,8365,worker finished job
,6,8366,tasks.size = 11
,0,8369,worker is executing own tasks
,0,8393,worker is executing another tasks
,0,8393,worker try execute another tasks from 2 rank
,0,8394,rank 2 haven't tasks
,0,8394,worker try execute another tasks from 1 rank
,0,8394,rank 1 haven't tasks
,0,8394,worker finished job
,6,8394,tasks.size = 11
,0,8398,worker is executing own tasks
,0,8423,worker is executing another tasks
,0,8423,worker try execute another tasks from 2 rank
,0,8423,rank 2 haven't tasks
,0,8423,worker try execute another tasks from 1 rank
,0,8423,rank 1 haven't tasks
,0,8423,worker finished job
,6,8424,tasks.size = 11
,0,8429,worker is executing own tasks
,0,8454,worker is executing another tasks
,0,8454,worker try execute another tasks from 2 rank
,0,8454,rank 2 haven't tasks
,0,8454,worker try execute another tasks from 1 rank
,0,8454,rank 1 haven't tasks
,0,8454,worker finished job
,6,8456,tasks.size = 11
,0,8460,worker is executing own tasks
,0,8484,worker is executing another tasks
,0,8484,worker try execute another tasks from 2 rank
,0,8484,rank 2 haven't tasks
,0,8484,worker try execute another tasks from 1 rank
,0,8484,rank 1 haven't tasks
,0,8484,worker finished job
,6,8485,tasks.size = 11
,0,8490,worker is executing own tasks
,3,8514,change location in 1 for task 30 counter was 1
,3,8514,change location in 2 for task 30 counter was 0
,3,8514,map changed for task 30; sendedTaskCounter.size = 0
,3,8515,delete task 30
,3,8516,change location in 2 for task 31 counter was 1
,3,8516,delete task 31
,3,8516,change location in 1 for task 31 counter was 0
,3,8516,map changed for task 31; sendedTaskCounter.size = 0
,0,8521,worker is executing another tasks
,0,8521,worker try execute another tasks from 2 rank
,0,8521,rank 2 haven't tasks
,0,8521,worker try execute another tasks from 1 rank
,0,8521,rank 1 haven't tasks
,0,8521,worker finished job
,6,8532,tasks.size = 9
,0,8567,worker is executing own tasks
,0,8597,worker is executing another tasks
,0,8597,worker try execute another tasks from 2 rank
,0,8603,rank 2 haven't tasks
,0,8603,worker try execute another tasks from 1 rank
,3,8603,task 16 pass to 2
,0,8603,rank 1 haven't tasks
,0,8603,worker finished job
,6,8662,tasks.size = 9
,0,8680,worker is executing own tasks
,0,8706,worker is executing another tasks
,0,8706,worker try execute another tasks from 2 rank
,3,8707,task 17 pass to 0
,0,8710,worker executed 17 task
,0,8710,worker try execute another tasks from 2 rank
,3,8711,task 29 pass to 0
,0,8714,worker executed 29 task
,0,8714,worker try execute another tasks from 2 rank
,3,8714,task 31 pass to 0
,0,8716,worker executed 31 task
,0,8716,worker try execute another tasks from 2 rank
,3,8717,task 16 pass to 0
,0,8720,worker executed 16 task
,0,8720,worker try execute another tasks from 2 rank
,0,8736,rank 2 haven't tasks
,0,8736,worker try execute another tasks from 1 rank
,0,8736,rank 1 haven't tasks
,0,8736,worker finished job
,6,8737,tasks.size = 13
,0,8758,worker is executing own tasks
,3,8782,change location in 2 for task 15 counter was 1
,3,8783,change location in 1 for task 15 counter was 0
,3,8783,map changed for task 15; sendedTaskCounter.size = 0
,3,8783,delete task 15
,3,8785,change location in 2 for task 29 counter was 1
,3,8785,change location in 1 for task 29 counter was 0
,3,8785,map changed for task 29; sendedTaskCounter.size = 0
,3,8787,delete task 29
,0,8790,worker is executing another tasks
,0,8790,worker try execute another tasks from 2 rank
,0,8794,rank 2 haven't tasks
,0,8794,worker try execute another tasks from 1 rank
,3,8794,task 22 pass to 1
,0,8794,rank 1 haven't tasks
,0,8794,worker finished job
,6,8813,tasks.size = 11
,0,8820,worker is executing own tasks
,3,8844,task 22 pass to 2
,0,8851,worker is executing another tasks
,0,8851,worker try execute another tasks from 2 rank
,0,8875,rank 2 haven't tasks
,0,8875,worker try execute another tasks from 1 rank
,0,8887,rank 1 haven't tasks
,0,8887,worker finished job
,6,8924,tasks.size = 11
,0,8935,worker is executing own tasks
,3,8967,task 30 pass to 2
,0,8971,worker is executing another tasks
,0,8971,worker try execute another tasks from 2 rank
,0,8971,rank 2 haven't tasks
,0,8971,worker try execute another tasks from 1 rank
,3,8971,task 29 pass to 0
,0,8974,worker executed 29 task
,0,8974,worker try execute another tasks from 1 rank
,0,8974,rank 1 haven't tasks
,0,8974,worker finished job
,6,8975,tasks.size = 12
,0,8979,worker is executing own tasks
,3,9010,change location in 1 for task 29 counter was 1
,0,9011,worker is executing another tasks
,0,9011,worker try execute another tasks from 2 rank
,3,9011,delete task 29
,3,9011,change location in 2 for task 29 counter was 0
,3,9011,map changed for task 29; sendedTaskCounter.size = 0
,3,9011,task 30 pass to 0
,0,9013,worker executed 30 task
,0,9013,worker try execute another tasks from 2 rank
,0,9014,rank 2 haven't tasks
,0,9014,worker try execute another tasks from 1 rank
,0,9024,rank 1 haven't tasks
,0,9024,worker finished job
,6,9026,tasks.size = 12
,0,9048,worker is executing own tasks
,3,9074,task 15 pass to 2
,3,9079,change location in 1 for task 30 counter was 1
,0,9079,worker is executing another tasks
,0,9079,worker try execute another tasks from 2 rank
,3,9079,delete task 30
,3,9079,change location in 2 for task 30 counter was 0
,3,9079,map changed for task 30; sendedTaskCounter.size = 0
,0,9079,rank 2 haven't tasks
,0,9079,worker try execute another tasks from 1 rank
,0,9084,rank 1 haven't tasks
,0,9084,worker finished job
,6,9084,tasks.size = 11
,0,9088,worker is executing own tasks
,3,9114,task 29 pass to 2
,0,9116,worker is executing another tasks
,0,9116,worker try execute another tasks from 2 rank
,0,9117,rank 2 haven't tasks
,0,9117,worker try execute another tasks from 1 rank
,3,9117,change location in 2 for task 16 counter was 1
,0,9120,rank 1 haven't tasks
,0,9120,worker finished job
,3,9120,change location in 1 for task 16 counter was 0
,3,9120,map changed for task 16; sendedTaskCounter.size = 0
,3,9120,delete task 16
,6,9124,tasks.size = 10
,0,9128,worker is executing own tasks
,0,9156,worker is executing another tasks
,0,9156,worker try execute another tasks from 2 rank
,3,9165,task 22 pass to 0
,0,9168,worker executed 22 task
,0,9168,worker try execute another tasks from 2 rank
,0,9168,rank 2 haven't tasks
,0,9168,worker try execute another tasks from 1 rank
,0,9170,rank 1 haven't tasks
,0,9170,worker finished job
,6,9195,tasks.size = 11
,0,9223,worker is executing own tasks
,3,9239,change location in 1 for task 21 counter was 1
,3,9239,delete task 21
,3,9243,change location in 2 for task 21 counter was 0
,3,9243,map changed for task 21; sendedTaskCounter.size = 1
,3,9244,change location in 1 for task 17 counter was 1
,3,9244,change location in 2 for task 17 counter was 0
,3,9244,map changed for task 17; sendedTaskCounter.size = 0
,3,9244,delete task 17
,3,9248,task 27 pass to 1
,0,9248,worker is executing another tasks
,0,9248,worker try execute another tasks from 2 rank
,3,9249,task 28 pass to 0
,3,9251,task 15 pass to 1
,0,9252,worker executed 28 task
,0,9252,worker try execute another tasks from 2 rank
,3,9253,task 29 pass to 0
,0,9256,worker executed 29 task
,0,9256,worker try execute another tasks from 2 rank
,0,9256,rank 2 haven't tasks
,0,9256,worker try execute another tasks from 1 rank
,0,9256,rank 1 haven't tasks
,0,9256,worker finished job
,6,9256,tasks.size = 11
,0,9260,worker is executing own tasks
,0,9289,worker is executing another tasks
,0,9289,worker try execute another tasks from 2 rank
,0,9290,rank 2 haven't tasks
,0,9290,worker try execute another tasks from 1 rank
,3,9290,task 21 pass to 0
,0,9294,worker executed 21 task
,0,9298,worker try execute another tasks from 1 rank
,0,9298,rank 1 haven't tasks
,0,9298,worker finished job
,6,9300,tasks.size = 12
,0,9302,worker is executing own tasks
,3,9318,task 8 pass to 2
,0,9335,worker is executing another tasks
,0,9335,worker try execute another tasks from 2 rank
,3,9335,task 15 pass to 2
,0,9336,rank 2 haven't tasks
,0,9336,worker try execute another tasks from 1 rank
,0,9336,rank 1 haven't tasks
,0,9336,worker finished job
,6,9345,tasks.size = 12
,0,9366,worker is executing own tasks
,3,9388,task 30 pass to 2
,3,9390,task 17 pass to 2
,3,9395,change location in 1 for task 21 counter was 1
,3,9395,delete task 21
,3,9395,change location in 2 for task 21 counter was 0
,3,9395,map changed for task 21; sendedTaskCounter.size = 0
,0,9396,worker is executing another tasks
,0,9396,worker try execute another tasks from 2 rank
,0,9396,rank 2 haven't tasks
,0,9396,worker try execute another tasks from 1 rank
,0,9396,rank 1 haven't tasks
,0,9396,worker finished job
,6,9404,tasks.size = 11
,0,9439,worker is executing own tasks
,3,9465,task 27 pass to 2
,0,9469,worker is executing another tasks
,0,9469,worker try execute another tasks from 2 rank
,0,9476,rank 2 haven't tasks
,0,9476,worker try execute another tasks from 1 rank
,0,9476,rank 1 haven't tasks
,0,9476,worker finished job
,6,9476,tasks.size = 11
,0,9479,worker is executing own tasks
,0,9508,worker is executing another tasks
,0,9508,worker try execute another tasks from 2 rank
,0,9508,rank 2 haven't tasks
,0,9508,worker try execute another tasks from 1 rank
,0,9509,rank 1 haven't tasks
,0,9509,worker finished job
,6,9509,tasks.size = 11
,0,9512,worker is executing own tasks
,0,9539,worker is executing another tasks
,0,9539,worker try execute another tasks from 2 rank
,0,9539,rank 2 haven't tasks
,0,9539,worker try execute another tasks from 1 rank
,0,9539,rank 1 haven't tasks
,0,9539,worker finished job
,6,9543,tasks.size = 11
,0,9545,worker is executing own tasks
,0,9569,worker is executing another tasks
,0,9569,worker try execute another tasks from 2 rank
,3,9570,task 27 pass to 0
,0,9572,worker executed 27 task
,0,9572,worker try execute another tasks from 2 rank
,0,9572,rank 2 haven't tasks
,0,9572,worker try execute another tasks from 1 rank
,0,9572,rank 1 haven't tasks
,0,9572,worker finished job
,6,9593,tasks.size = 12
,0,9603,worker is executing own tasks
,3,9626,change location in 2 for task 27 counter was 1
,3,9626,change location in 1 for task 27 counter was 0
,3,9626,map changed for task 27; sendedTaskCounter.size = 0
,3,9626,delete task 27
,0,9627,worker is executing another tasks
,0,9627,worker try execute another tasks from 2 rank
,3,9628,task 17 pass to 0
,0,9631,worker executed 17 task
,0,9631,worker try execute another tasks from 2 rank
,0,9631,rank 2 haven't tasks
,0,9631,worker try execute another tasks from 1 rank
,0,9638,rank 1 haven't tasks
,0,9638,worker finished job
,6,9652,tasks.size = 12
,0,9671,worker is executing own tasks
,0,9697,worker is executing another tasks
,0,9702,worker try execute another tasks from 2 rank
,0,9702,rank 2 haven't tasks
,0,9702,worker try execute another tasks from 1 rank
,0,9703,rank 1 haven't tasks
,0,9703,worker finished job
,6,9712,tasks.size = 12
,0,9715,worker is executing own tasks
,3,9734,task 16 pass to 2
,0,9739,worker is executing another tasks
,0,9739,worker try execute another tasks from 2 rank
,3,9740,delete task 17
,0,9740,rank 2 haven't tasks
,0,9740,worker try execute another tasks from 1 rank
,3,9740,change location in 1 for task 17 counter was 1
,3,9740,change location in 2 for task 17 counter was 0
,3,9740,map changed for task 17; sendedTaskCounter.size = 0
,0,9755,rank 1 haven't tasks
,0,9755,worker finished job
,6,9777,tasks.size = 11
,0,9780,worker is executing own tasks
,3,9801,task 27 pass to 2
,0,9804,worker is executing another tasks
,0,9804,worker try execute another tasks from 2 rank
,0,9805,rank 2 haven't tasks
,0,9805,worker try execute another tasks from 1 rank
,0,9805,rank 1 haven't tasks
,0,9805,worker finished job
,6,9810,tasks.size = 11
,0,9812,worker is executing own tasks
,0,9836,worker is executing another tasks
,0,9836,worker try execute another tasks from 2 rank
,0,9836,rank 2 haven't tasks
,0,9836,worker try execute another tasks from 1 rank
,3,9843,task 17 pass to 2
,0,9843,rank 1 haven't tasks
,0,9843,worker finished job
,6,9847,tasks.size = 11
,0,9849,worker is executing own tasks
,3,9872,change location in 2 for task 29 counter was 1
,0,9872,worker is executing another tasks
,0,9872,worker try execute another tasks from 2 rank
,3,9873,change location in 1 for task 29 counter was 0
,3,9873,map changed for task 29; sendedTaskCounter.size = 0
,0,9873,rank 2 haven't tasks
,0,9873,worker try execute another tasks from 1 rank
,3,9873,delete task 29
,0,9874,rank 1 haven't tasks
,0,9874,worker finished job
,6,9875,tasks.size = 10
,0,9878,worker is executing own tasks
,0,9901,worker is executing another tasks
,0,9901,worker try execute another tasks from 2 rank
,3,9902,task 17 pass to 0
,0,9904,worker executed 17 task
,0,9905,worker try execute another tasks from 2 rank
,0,9905,rank 2 haven't tasks
,0,9905,worker try execute another tasks from 1 rank
,0,9905,rank 1 haven't tasks
,0,9905,worker finished job
,6,9910,tasks.size = 11
,0,9917,worker is executing own tasks
,0,9941,worker is executing another tasks
,0,9941,worker try execute another tasks from 2 rank
,0,9942,rank 2 haven't tasks
,0,9942,worker try execute another tasks from 1 rank
,0,9942,rank 1 haven't tasks
,0,9942,worker finished job
,6,9942,tasks.size = 11
,0,9945,worker is executing own tasks
,0,9969,worker is executing another tasks
,0,9970,worker try execute another tasks from 2 rank
,0,9970,rank 2 haven't tasks
,0,9970,worker try execute another tasks from 1 rank
,0,9970,rank 1 haven't tasks
,0,9970,worker finished job
,6,9971,tasks.size = 11
,0,9973,worker is executing own tasks
,0,9998,worker is executing another tasks
,0,9998,worker try execute another tasks from 2 rank
,0,9998,rank 2 haven't tasks
,0,9998,worker try execute another tasks from 1 rank
,0,9998,rank 1 haven't tasks
,0,9998,worker finished job
,6,9999,tasks.size = 11
,0,10002,worker is executing own tasks
,3,10024,task 29 pass to 2
,0,10026,worker is executing another tasks
,0,10026,worker try execute another tasks from 2 rank
,0,10026,rank 2 haven't tasks
,0,10026,worker try execute another tasks from 1 rank
,0,10031,rank 1 haven't tasks
,0,10031,worker finished job
,6,10031,tasks.size = 11
,0,10034,worker is executing own tasks
,3,10056,delete task 17
,3,10056,change location in 2 for task 17 counter was 1
,3,10056,change location in 1 for task 17 counter was 0
,3,10056,map changed for task 17; sendedTaskCounter.size = 0
,0,10056,worker is executing another tasks
,0,10056,worker try execute another tasks from 2 rank
,3,10057,task 29 pass to 0
,0,10059,worker executed 29 task
,0,10059,worker try execute another tasks from 2 rank
,0,10059,rank 2 haven't tasks
,0,10059,worker try execute another tasks from 1 rank
,0,10060,rank 1 haven't tasks
,0,10060,worker finished job
,6,10060,tasks.size = 11
,0,10072,worker is executing own tasks
,3,10094,task 17 pass to 2
,0,10094,worker is executing another tasks
,0,10094,worker try execute another tasks from 2 rank
,0,10095,rank 2 haven't tasks
,0,10095,worker try execute another tasks from 1 rank
,0,10095,rank 1 haven't tasks
,0,10095,worker finished job
,6,10119,tasks.size = 11
,0,10127,worker is executing own tasks
,0,10152,worker is executing another tasks
,0,10152,worker try execute another tasks from 2 rank
,0,10152,rank 2 haven't tasks
,0,10152,worker try execute another tasks from 1 rank
,0,10152,rank 1 haven't tasks
,0,10152,worker finished job
,6,10154,tasks.size = 11
,0,10156,worker is executing own tasks
,3,10177,change location in 2 for task 29 counter was 1
,0,10179,worker is executing another tasks
,0,10179,worker try execute another tasks from 2 rank
,0,10179,rank 2 haven't tasks
,0,10179,worker try execute another tasks from 1 rank
,3,10183,delete task 29
,3,10183,change location in 1 for task 29 counter was 0
,3,10183,map changed for task 29; sendedTaskCounter.size = 0
,0,10183,rank 1 haven't tasks
,0,10183,worker finished job
,6,10184,tasks.size = 10
,0,10187,worker is executing own tasks
,0,10209,worker is executing another tasks
,0,10209,worker try execute another tasks from 2 rank
,3,10210,task 17 pass to 0
,0,10213,worker executed 17 task
,0,10213,worker try execute another tasks from 2 rank
,0,10213,rank 2 haven't tasks
,0,10213,worker try execute another tasks from 1 rank
,0,10213,rank 1 haven't tasks
,0,10213,worker finished job
,6,10213,tasks.size = 11
,0,10216,worker is executing own tasks
,0,10240,worker is executing another tasks
,0,10240,worker try execute another tasks from 2 rank
,3,10241,task 15 pass to 0
,3,10243,task 30 pass to 1
,0,10243,worker executed 15 task
,0,10243,worker try execute another tasks from 2 rank
,3,10245,task 16 pass to 0
,0,10247,worker executed 16 task
,0,10247,worker try execute another tasks from 2 rank
,0,10247,rank 2 haven't tasks
,0,10247,worker try execute another tasks from 1 rank
,0,10247,rank 1 haven't tasks
,0,10247,worker finished job
,6,10248,tasks.size = 13
,0,10251,worker is executing own tasks
,0,10277,worker is executing another tasks
,0,10277,worker try execute another tasks from 2 rank
